pmid	curator	curatable	curator_comment	prot_pairs	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred	prot_ac
20204067				A0A024RD88_A8K9V7|A0A024RD88_G3XA84|A0A024RD88_O14786|A0A024RD88_P49763|A0A024RD88_Q53XY6|A0A024RD88_Q59F20|A0A024RD88_Q68DN3|A0A024RD88_Q6AWA9|A0A024RD88_Q6X907|A0A024RD88_Q86TW6|A4D1B1_P40763|A8K9V7_G3XA84|A8K9V7_L7RSL3|A8K9V7_P17948|A8K9V7_P35916|A8K9V7_P35968|A8K9V7_P49763|A8K9V7_Q53XY6|A8K9V7_Q86TW6|B7Z6C3_P40763|B7ZM40_D2KUA6|B7ZM40_E9PFX5|B7ZM40_P37231|B7ZM40_Q4W448|D2KUA6_Q86YN6|E9PFX5_Q86YN6|E9PLT1_P40763|G3XA84_L7RSL3|G3XA84_O14786|G3XA84_P17948|G3XA84_P35916|G3XA84_P35968|G3XA84_Q59F20|G3XA84_Q68DN3|G3XA84_Q6AWA9|G3XA84_Q6X907|L7RSL3_O14786|L7RSL3_P49763|L7RSL3_Q53XY6|L7RSL3_Q59F20|L7RSL3_Q68DN3|L7RSL3_Q6AWA9|L7RSL3_Q6X907|L7RSL3_Q86TW6|O14786_P17948|O14786_P35916|O14786_P35968|O14786_P49763|O14786_Q53XY6|O14786_Q86TW6|P16671_P40763|P17948_P49763|P17948_Q53XY6|P17948_Q59F20|P17948_Q68DN3|P17948_Q6AWA9|P17948_Q6X907|P17948_Q86TW6|P35916_P49763|P35916_Q53XY6|P35916_Q59F20|P35916_Q68DN3|P35916_Q6AWA9|P35916_Q6X907|P35916_Q86TW6|P35968_P49763|P35968_Q53XY6|P35968_Q59F20|P35968_Q68DN3|P35968_Q6AWA9|P35968_Q6X907|P35968_Q86TW6|P37231_Q86YN6|P49763_Q59F20|P49763_Q68DN3|P49763_Q6AWA9|P49763_Q6X907|Q4W448_Q86YN6|Q53XY6_Q59F20|Q53XY6_Q68DN3|Q53XY6_Q6AWA9|Q53XY6_Q6X907|Q59F20_Q86TW6|Q68DN3_Q86TW6|Q6AWA9_Q86TW6|Q6X907_Q86TW6	no (Q86YN6)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P37231
20814433				A0A024QZQ1_A0A024R9Q9|A0A024QZQ1_Q9UBK2|A0A024R9Q9_A8K128|A0A024R9Q9_B0QZ35|A0A024R9Q9_E9PC49|A0A024R9Q9_Q96EB6|A0A024RDQ9_A8MTU8|A0A024RDQ9_B3KR77|A0A024RDQ9_B7ZM40|A0A024RDQ9_P36956|A0A024RDQ9_Q12778|A0A024RDQ9_Q86YN6|A0A024RDQ9_Q92793|A0A087WXV4_B7ZM40|A0A087WXV4_Q86YN6|A8K128_Q9UBK2|A8MTU8_P30825|A8MTU8_Q12778|A8MTU8_Q92793|B0QZ35_Q9UBK2|B3KR77_P30825|B3KR77_Q12778|B3KR77_Q92793|B7ZM40_B9VVT8|B7ZM40_F1D8S2|B7ZM40_F1D8T0|B7ZM40_F1D8T1|B7ZM40_P30825|B7ZM40_P41235|B7ZM40_Q09472|B7ZM40_Q15788|B7ZM40_Q7Z6C1|B7ZM40_Q92793|B9VVT8_Q86YN6|E9PC49_Q9UBK2|F1D8S2_Q86YN6|F1D8T0_Q86YN6|F1D8T1_Q86YN6|P30825_P36956|P30825_Q12778|P30825_Q86YN6|P30825_Q92793|P36956_Q12778|P36956_Q92793|P41235_Q86YN6|Q09472_Q15788|Q09472_Q86YN6|Q09472_Q92793|Q12778_Q92793|Q15788_Q7Z6C1|Q15788_Q86YN6|Q15788_Q92793|Q7Z6C1_Q86YN6|Q7Z6C1_Q92793|Q86YN6_Q92793|Q96EB6_Q9UBK2	no (Q86YN6)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P41235
27629921				P01133_Q14627|P01133_Q86XT9|P01137_Q14627|P01137_Q86XT9|P31749_Q14627|P31749_Q86XT9|P35225_Q86XT9|Q14627_Q86XT9	no (Q86XT9)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	no	P31749
19710016				A0A0S2Z4L5_A8K0I1|A0A0S2Z4L5_B4DYW1|A0A0S2Z4L5_Q86XP1|A8K0I1_B4E0X2|A8K0I1_L7RRS6|A8K0I1_P04049|A8K0I1_P15056|B4DYW1_B4E0X2|B4DYW1_L7RRS6|B4DYW1_P04049|B4DYW1_P15056|B4E0X2_Q86XP1|L7RRS6_Q86XP1|P04049_Q86XP1|P15056_P28482|P15056_Q86XP1	no (Q86XP1)	part			no	no	no	no	no	no	no	no	yes	part	no	no	no	no	no	yes	part	part	part	P04049
19691823				A0A024R830_A0A140VJR0|A0A024R830_A0A1B0GW84|A0A024R830_A8K0I1|A0A024R830_B4DYW1|A0A024R830_B7Z5C6|A0A024R830_P16220|A0A024R830_P30518|A0A024R830_P49841|A0A024R830_Q08499|A0A024R830_Q53X93|A0A024R830_Q5U0J5|A0A024R830_Q6FI27|A0A024R830_Q86XP1|A0A140VJL8_A0A140VJR0|A0A140VJL8_A0A1B0GW84|A0A140VJL8_A8K0I1|A0A140VJL8_B4DYW1|A0A140VJL8_B7Z5C6|A0A140VJL8_P16220|A0A140VJL8_P30518|A0A140VJL8_P49841|A0A140VJL8_Q08499|A0A140VJL8_Q53X93|A0A140VJL8_Q5U0J5|A0A140VJL8_Q6FI27|A0A140VJL8_Q86XP1|A0A140VJR0_A8K0I1|A0A140VJR0_B4DYW1|A0A140VJR0_B7Z5C6|A0A140VJR0_P16220|A0A140VJR0_P29218|A0A140VJR0_P30518|A0A140VJR0_P49841|A0A140VJR0_Q53X93|A0A140VJR0_Q5U0J5|A0A140VJR0_Q6FI27|A0A140VJR0_Q86XP1|A0A1B0GW84_A8K0I1|A0A1B0GW84_B4DYW1|A0A1B0GW84_B7Z5C6|A0A1B0GW84_P16220|A0A1B0GW84_P29218|A0A1B0GW84_P30518|A0A1B0GW84_P49841|A0A1B0GW84_Q53X93|A0A1B0GW84_Q5U0J5|A0A1B0GW84_Q6FI27|A0A1B0GW84_Q86XP1|A8K0I1_B7Z5C6|A8K0I1_P16220|A8K0I1_P29218|A8K0I1_P30518|A8K0I1_P49841|A8K0I1_Q08499|A8K0I1_Q53X93|A8K0I1_Q5U0J5|A8K0I1_Q6FI27|B4DYW1_B7Z5C6|B4DYW1_P16220|B4DYW1_P29218|B4DYW1_P30518|B4DYW1_P49841|B4DYW1_Q08499|B4DYW1_Q53X93|B4DYW1_Q5U0J5|B4DYW1_Q6FI27|B7Z5C6_P29218|B7Z5C6_P49841|B7Z5C6_Q08499|B7Z5C6_Q6FI27|B7Z5C6_Q86XP1|P16220_P29218|P16220_P49841|P16220_Q08499|P16220_Q6FI27|P16220_Q86XP1|P29218_P30518|P29218_P49841|P29218_Q08499|P29218_Q53X93|P29218_Q5U0J5|P29218_Q6FI27|P29218_Q86XP1|P30518_P49841|P30518_Q08499|P30518_Q6FI27|P30518_Q86XP1|P49841_Q08499|P49841_Q53X93|P49841_Q5U0J5|P49841_Q86XP1|Q08499_Q53X93|Q08499_Q5U0J5|Q08499_Q6FI27|Q08499_Q86XP1|Q53X93_Q6FI27|Q53X93_Q86XP1|Q5U0J5_Q6FI27|Q5U0J5_Q86XP1|Q6FI27_Q86XP1	no (Q86XP1)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P49841
20981231				A8K0I1_P06241|B4DYW1_P06241|P06241_P17275|P06241_Q5U079|P06241_Q86XP1|P49841_Q9BVP2|Q14669_Q9H7E9|Q6FI27_Q9BVP2	no (Q86XP1)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P49841
21396094				A0A024R720_B0LPE5|A0A024R720_B3KVH4|A0A024R720_B7Z2I3|A0A024R720_E7BSV0|A0A024R720_E9PFD7|A0A024R720_F2YGG7|A0A024R720_P00533|A0A024R720_P24385|A0A024R720_P31749|A0A024R720_Q504U8|A0A024R720_Q6FI00|A0A024R720_Q86XN8|A0A024R720_Q9NSC2|A8K9G9_B0LPE5|A8K9G9_B3KVH4|A8K9G9_B7Z2I3|A8K9G9_E7BSV0|A8K9G9_E9PFD7|A8K9G9_F2YGG7|A8K9G9_P00533|A8K9G9_P24385|A8K9G9_P31749|A8K9G9_Q504U8|A8K9G9_Q6FI00|A8K9G9_Q86XN8|A8K9G9_Q9NSC2|B0LPE5_B7Z2I3|B0LPE5_E7BSV0|B0LPE5_E9PFD7|B0LPE5_F2YGG7|B0LPE5_P00533|B0LPE5_P24385|B0LPE5_P48736|B0LPE5_Q504U8|B0LPE5_Q6FI00|B3KVH4_B7Z2I3|B3KVH4_E7BSV0|B3KVH4_E9PFD7|B3KVH4_F2YGG7|B3KVH4_P00533|B3KVH4_P24385|B3KVH4_P48736|B3KVH4_Q504U8|B3KVH4_Q6FI00|B7Z2I3_P24385|B7Z2I3_P31749|B7Z2I3_P48736|B7Z2I3_Q6FI00|B7Z2I3_Q86XN8|E7BSV0_P24385|E7BSV0_P31749|E7BSV0_P48736|E7BSV0_Q6FI00|E7BSV0_Q86XN8|E9PFD7_P24385|E9PFD7_P31749|E9PFD7_P48736|E9PFD7_Q6FI00|E9PFD7_Q86XN8|F2YGG7_P24385|F2YGG7_P31749|F2YGG7_P48736|F2YGG7_Q6FI00|F2YGG7_Q86XN8|P00533_P24385|P00533_P31749|P00533_P48736|P00533_Q6FI00|P00533_Q86XN8|P21860_P24385|P21860_Q6FI00|P24385_P31749|P24385_P48736|P24385_Q15303|P24385_Q504U8|P24385_Q86XN8|P24385_Q9NSC2|P31749_P48736|P31749_Q504U8|P31749_Q6FI00|P48736_Q504U8|P48736_Q6FI00|P48736_Q86XN8|P48736_Q9NSC2|Q15303_Q6FI00|Q504U8_Q6FI00|Q504U8_Q86XN8|Q6FI00_Q86XN8|Q6FI00_Q9NSC2	no (Q86XN8,Q9NSC2)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P31749
24722244				P36956_P42345|P36956_Q86XI6|P36956_Q9UQK1	no (Q86XI6)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	no	Q86XI6
26381429				P01375_P14136|P01375_P16070|P01375_Q86XI6|P01375_Q9UQK1|P14136_Q86XI6|P14136_Q9UQK1|P16070_Q86XI6|P16070_Q9UQK1	no (Q86XI6)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	no	Q86XI6
18647386				A0A087WT22_O00622|A0A087WT22_Q6FI18|A0A087WXZ1_O00622|A0A087WXZ1_Q6FI18|A0A087X1Q1_O00622|A0A087X1Q1_Q6FI18|H2EHT1_O00622|H2EHT1_Q6FI18|K7PPA8_O00622|K7PPA8_Q6FI18|O00622_P04637|O00622_P18146|O00622_Q53GA5|O00622_Q546S1|P04114_Q86X29|P04637_Q6FI18|P18146_Q6FI18|Q53GA5_Q6FI18|Q546S1_Q6FI18|Q59HB3_Q86X29|Q7Z7Q0_Q86X29	no (Q86X29)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no	P04114
26620908				O00206_O14920|O00206_O15111|O00206_P19438|O14920_Q12933|O14920_Q86WI3|O14920_Q92844|O14920_Q9Y6K9|O15111_Q12933|O15111_Q86WI3|O15111_Q92844|O15111_Q9Y6K9|P54578_Q86WI3|Q12933_Q86WI3|Q86WI3_Q92844	no (Q86WI3)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	O15111
26620909				O00206_O14920|O00206_Q86WI3|O14920_P54578|O14920_Q12933|O14920_Q86WI3|O14920_Q92844|O14920_Q9UMW8|O14920_Q9UPT9|O14920_Q9Y4K3|O14920_Q9Y6K9|O15111_Q86WI3|P01375_P54578|P54578_Q86WI3|Q12933_Q86WI3|Q86WI3_Q92844|Q86WI3_Q9UMW8|Q86WI3_Q9UPT9|Q86WI3_Q9Y4K3	no (Q86WI3)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	O15111
25133494				P01137_P02751|P01137_P05121|P01137_P09874|P01137_P84022|P01137_Q13485|P01137_Q15796|P01137_Q86W56|P01137_Q9UGN5|P09874_P84022|P09874_Q13485|P09874_Q86W56|P09874_Q9UGN5|P84022_Q13485|P84022_Q86W56|P84022_Q9UGN5|Q13485_Q15796	no (Q86W56)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P02751
19737788				A0A024R494_Q5VWK5|A0A024R4B6_Q5VWK5|A8K910_P29460|B4DYV1_P29460|E7EVC7_Q5VWK5|O60674_P29460|P29460_P40763|P51587_Q86VZ6|Q17RG0_Q5VWK5|Q53SV2_Q5VWK5|Q5VWK5_Q676U5	no (Q86VZ6)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	no	P51587
22075211				B0LPE5_D3DWC4|B0LPE5_Q86VZ5|B3KVH4_D3DWC4|B3KVH4_Q86VZ5|D3DWC4_P31749|P31749_Q86VZ5	no (Q86VZ5)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P31749
20186342				O75638_Q8TC20|Q16619_Q8TC20|Q86VW1_Q8TC20	no (Q86VW1)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	no	Q16619
19497113				A0A024RDJ4_P01375|A0A024RDJ4_P09917|A0A024RDJ4_Q5STB3|A0A024RDJ4_Q86VB7|D4HNR6_P01375|D4HNR6_P09917|D4HNR6_Q5STB3|D4HNR6_Q86VB7|P01375_P05112|P01375_P09917|P01375_P19838|P01375_Q5FC01|P01375_Q86VB7|P05112_P09917|P05112_Q5STB3|P05112_Q86VB7|P09917_P19838|P09917_Q5FC01|P09917_Q5STB3|P09917_Q86VB7|P19838_Q5STB3|P19838_Q86VB7|Q5FC01_Q5STB3|Q5FC01_Q86VB7|Q5STB3_Q86VB7	no (Q86VB7)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part	P09917
21799753				A0A024RD33_Q86VB7|A0A024RD37_Q86VB7|A0A087WTP4_Q86VB7|A0A087WUD8_Q86VB7|A0A087X0B2_Q86VB7|A0A087X1L1_Q86VB7|A0A0Y0IMM4_Q86VB7|A2A2V4_Q86VB7|P15692_Q86VB7	no (Q86VB7)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P15692
20502719				A0A140VJW0_B0LPE5|A0A140VJW0_B3KVH4|A0A140VJW0_P31749|B0LPE5_B3KRV8|B0LPE5_B7Z7J1|B0LPE5_H0Y349|B0LPE5_H0Y431|B0LPE5_P05165|B0LPE5_P30101|B0LPE5_Q86UX6|B0LPE5_Q86V15|B0LPE5_Q9BWC9|B0LPE5_Q9ULX3|B0LPE5_V9HVY3|B3KRV8_B3KVH4|B3KRV8_P31749|B3KRV8_Q9ULX3|B3KVH4_B7Z7J1|B3KVH4_H0Y349|B3KVH4_H0Y431|B3KVH4_P05165|B3KVH4_P30101|B3KVH4_Q86UX6|B3KVH4_Q86V15|B3KVH4_Q9BWC9|B3KVH4_Q9ULX3|B3KVH4_V9HVY3|B7Z7J1_P31749|H0Y349_P31749|H0Y431_P31749|P05165_P31749|P05165_Q9ULX3|P30101_P31749|P31749_Q86UX6|P31749_Q86V15|P31749_Q9BWC9|P31749_Q9ULX3|P31749_V9HVY3|Q86V15_Q9ULX3	no (Q86UX6,Q86V15,Q9ULX3)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no	P31749
17936057				A0A024R3W7_Q05639|A0A0S2Z3K9_P06241|A0A0S2Z3K9_P09769|A0A0S2Z3K9_P19174|A0A0S2Z3K9_P68104|A0A0S2Z3K9_P78453|A0A0S2Z3K9_Q05639|A0A0S2Z3K9_Q06124|A0A0S2Z3K9_Q4LE43|A0A0S2Z3K9_Q6IPS9|A0A0S2Z3K9_Q9UFY1|A0A0S2Z3Q4_P06241|A0A0S2Z3Q4_P09769|A0A0S2Z3Q4_P19174|A0A0S2Z3Q4_P68104|A0A0S2Z3Q4_P78453|A0A0S2Z3Q4_Q05639|A0A0S2Z3Q4_Q06124|A0A0S2Z3Q4_Q4LE43|A0A0S2Z3Q4_Q6IPS9|A0A0S2Z3Q4_Q9UFY1|A0A140VJW0_P68104|A0A140VJW0_Q6IPS9|B7Z7J1_P68104|B7Z7J1_Q6IPS9|H0Y349_P68104|H0Y349_Q6IPS9|H0Y431_P68104|H0Y431_Q6IPS9|L7RT18_P06241|L7RT18_P09769|L7RT18_P19174|L7RT18_P68104|L7RT18_P78453|L7RT18_Q05639|L7RT18_Q06124|L7RT18_Q4LE43|L7RT18_Q6IPS9|L7RT18_Q9UFY1|P06213_P19174|P06213_P68104|P06213_Q4LE43|P06213_Q6IPS9|P06213_Q9UFY1|P06241_P09769|P06241_P19174|P06241_P29353|P06241_P46108|P06241_P68104|P06241_P78453|P06241_Q05639|P06241_Q06124|P06241_Q4LE43|P06241_Q6IPS9|P06241_Q9UFY1|P09769_P19174|P09769_P46108|P09769_P68104|P09769_Q05639|P09769_Q06124|P09769_Q4LE43|P09769_Q6IPS9|P09769_Q9UFY1|P19174_P29353|P19174_P46108|P19174_P68104|P19174_P78453|P19174_Q05639|P19174_Q06124|P19174_Q6IPS9|P20936_P68104|P20936_Q05639|P24534_Q05639|P29353_P68104|P29353_Q05639|P29353_Q4LE43|P29353_Q6IPS9|P29353_Q9UFY1|P46108_P68104|P46108_P78453|P46108_Q05639|P46108_Q06124|P46108_Q4LE43|P46108_Q6IPS9|P46108_Q9UFY1|P68104_P78453|P68104_Q05639|P68104_Q06124|P68104_Q4LE43|P68104_Q7Z376|P68104_Q86UX6|P68104_Q92835|P68104_Q99962|P68104_Q9UFY1|P78453_Q05639|P78453_Q06124|P78453_Q4LE43|P78453_Q6IPS9|P78453_Q9UFY1|Q05639_Q06124|Q05639_Q4LE43|Q05639_Q59GK3|Q05639_Q6IPS9|Q05639_Q7Z376|Q05639_Q99962|Q05639_Q9UFY1|Q06124_Q4LE43|Q06124_Q6IPS9|Q06124_Q9UFY1|Q4LE43_Q6IPS9|Q6IPS9_Q7Z376|Q6IPS9_Q86UX6|Q6IPS9_Q92835|Q6IPS9_Q99962|Q6IPS9_Q9UFY1	no (Q86UX6)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P06213
25198545				Q15466_Q96RI1|Q86UW2_Q96RI1	no (Q86UW2)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	Q15466
21668967				B7Z4H2_Q9Y6Y0|B7Z647_Q9Y6Y0|B9EGL1_Q9Y6Y0|P78352_Q86UG4|P78352_Q9Y6Y0|Q86UG4_Q9Y6Y0	no (Q86UG4,Q9Y6Y0)	part			no	no	no	no	no	no	yes	part	yes	part	no	no	no	no	no	no	no	no	no	P78352
23671581				P15692_Q16665|P15692_Q92793|P15692_Q9NWQ8|Q16665_Q86UG4|Q16665_Q92793|Q16665_Q9NWQ8|Q16665_Q9UBS9	no (Q86UG4,Q9UBS9)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P15692
15249583				O15553_P01133|O15553_P01308|O15553_P23443|O15553_P31749|O15553_P35568|O15553_Q9UBS0|O43439_P35568|P01133_P31749|P01133_P49815|P01308_P06213|P01308_P31749|P01308_P35568|P01308_P41252|P01308_P49815|P01308_Q92574|P01308_Q9Y4H2|P06213_P35568|P06213_P41252|P06213_Q86UG4|P06213_Q92574|P23443_P35568|P23443_P49815|P31749_P35568|P31749_P49815|P31749_Q9Y4H2|P35568_P41252|P35568_P42345|P35568_P49815|P35568_Q14155|P35568_Q86UG4|P35568_Q92574|P35568_Q9UBS0|P41252_Q92574|P41252_Q9UBS0|P42345_P49815|P49815_Q9UBS0|Q86UG4_Q9UBS0	no (Q86UG4,Q9UBS0)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
15249583				O15553_P01133|O15553_P01308|O15553_P23443|O15553_P31749|O15553_P35568|O15553_Q9UBS0|O43439_P35568|P01133_P31749|P01133_P49815|P01308_P06213|P01308_P31749|P01308_P35568|P01308_P41252|P01308_P49815|P01308_Q92574|P01308_Q9Y4H2|P06213_P35568|P06213_P41252|P06213_Q86UG4|P06213_Q92574|P23443_P35568|P23443_P49815|P31749_P35568|P31749_P49815|P31749_Q9Y4H2|P35568_P41252|P35568_P42345|P35568_P49815|P35568_Q14155|P35568_Q86UG4|P35568_Q92574|P35568_Q9UBS0|P41252_Q92574|P41252_Q9UBS0|P42345_P49815|P49815_Q9UBS0|Q86UG4_Q9UBS0	no (Q86UG4,Q9UBS0)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P35568
15249583				O15553_P01133|O15553_P01308|O15553_P23443|O15553_P31749|O15553_P35568|O15553_Q9UBS0|O43439_P35568|P01133_P31749|P01133_P49815|P01308_P06213|P01308_P31749|P01308_P35568|P01308_P41252|P01308_P49815|P01308_Q92574|P01308_Q9Y4H2|P06213_P35568|P06213_P41252|P06213_Q86UG4|P06213_Q92574|P23443_P35568|P23443_P49815|P31749_P35568|P31749_P49815|P31749_Q9Y4H2|P35568_P41252|P35568_P42345|P35568_P49815|P35568_Q14155|P35568_Q86UG4|P35568_Q92574|P35568_Q9UBS0|P41252_Q92574|P41252_Q9UBS0|P42345_P49815|P49815_Q9UBS0|Q86UG4_Q9UBS0	no (Q86UG4,Q9UBS0)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P06213
22398720				P01130_P05549|P05549_Q86UG4|P05549_Q9UBP9	no (Q86UG4,Q9UBP9)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	no	P01130
21427130				P05937_Q9P2U8|P42574_P54253|P42574_Q92993|P54253_Q92993|Q86UG4_Q92993	no (Q86UG4,Q9P2U8)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	Q92993
26381936				O15111_P01375|O95433_P01375|O95433_P46734|O95433_P52564|O95433_P63244|P01375_P29323|P01375_P46108|P01375_P46734|P01375_P63244|P01375_Q9NV58|P01375_Q9Y2S7|P46108_P46734|P46108_P52564|P46108_P63244|P46734_P63244|P46734_Q9NV58|P46734_Q9Y2S7|P52564_P63244|P52564_Q9NV58|P52564_Q9Y2S7|P63244_Q86UG4|P63244_Q9NV58|P63244_Q9Y2S7	no (Q86UG4,Q9NV58)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	O15111
27494834				O60674_Q15910|O95433_Q15910|P31749_Q15910|P46108_Q15910|P49841_Q15910|P49841_Q86UG4|Q15910_Q9NV58|Q15910_Q9Y2S7	no (Q86UG4,Q9NV58)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P31749
27494834				O60674_Q15910|O95433_Q15910|P31749_Q15910|P46108_Q15910|P49841_Q15910|P49841_Q86UG4|Q15910_Q9NV58|Q15910_Q9Y2S7	no (Q86UG4,Q9NV58)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P49841
23825957				O14920_Q9Y6K9|O15111_Q9Y6K9|P21579_Q9GZR1|P55854_Q86UG4|P55854_Q9GZR1|P55854_Q9NQC7|P55854_Q9Y6K9|P61956_Q86UG4|P61956_Q9GZR1|P61956_Q9NQC7|P61956_Q9Y6K9|Q9GZR1_Q9NQC7|Q9GZR1_Q9Y4K3|Q9GZR1_Q9Y6K9|Q9NQC7_Q9Y6K9	no (Q86UG4,Q9GZR1)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	O15111
23799035				P49815_Q9BRF8|P49840_Q9BRF8|P49841_Q9BRF8|Q86UG4_Q9BRF8	no (Q86UG4,Q9BRF8)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	no	P49841
25958313				P00533_P11021|P00533_Q99463|P02751_P11021|P02751_P98160|P02751_Q99463|P11021_P98160|P11021_Q86UG4|P11021_Q99463|P98160_Q05397|Q05397_Q99463	no (Q86UG4,Q99463)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	P02751
20074357				A0A024RDJ4_B7Z2I3|A0A024RDJ4_E7BSV0|A0A024RDJ4_E9PFD7|A0A024RDJ4_F2YGG7|A0A024RDJ4_P00533|A0A024RDJ4_Q504U8|A0A140VJU7_B7Z2I3|A0A140VJU7_E7BSV0|A0A140VJU7_E9PFD7|A0A140VJU7_F2YGG7|A0A140VJU7_P00533|A0A140VJU7_Q504U8|B7Z2I3_C9J020|B7Z2I3_D3DSZ4|B7Z2I3_P19838|B7Z2I3_Q86UG4|C9J020_E7BSV0|C9J020_E9PFD7|C9J020_F2YGG7|C9J020_P00533|C9J020_Q504U8|D3DSZ4_E7BSV0|D3DSZ4_E9PFD7|D3DSZ4_F2YGG7|D3DSZ4_P00533|D3DSZ4_Q504U8|E7BSV0_P19838|E7BSV0_Q86UG4|E9PFD7_P19838|E9PFD7_Q86UG4|F2YGG7_P19838|F2YGG7_Q86UG4|P00533_P01133|P00533_P08519|P00533_P10145|P00533_P14210|P00533_P19838|P00533_Q86UG4|P01133_P08519|P08519_P14210|P08519_P21579|P08519_Q15139|P17535_Q96RQ9|P19838_Q504U8|Q504U8_Q86UG4	no (Q86UG4,Q96RQ9)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	P08519
22589722				P08567_Q96M96|P78364_Q96M96|Q13153_Q86UG4|Q15075_Q96M96|Q16512_Q86UG4|Q8IXK0_Q96M96|Q96M96_Q9NR83	no (Q86UG4,Q96M96,Q9NR83)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	P78364
17205124				A0A140VJU7_Q96KG7|B2RUU2_Q96KG7|B7XCW9_Q96KG7|C9J020_Q96KG7|D3DSZ4_Q96KG7|O95477_Q96KG7|O95477_Q9UBP9|Q86UG4_Q96KG7|Q96KG7_Q9UBP9	no (Q86UG4,Q96KG7,Q9UBP9)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	no	part	O95477
27129219				O60381_P15884|O60381_P26358|O60381_P38936|O60381_Q15910|O60381_Q86UG4|O60381_Q9NQB0|P15884_P38936|P15884_Q15910|P15884_Q8IV16|P26358_Q8IV16|P38936_Q15910|P38936_Q8IV16|P38936_Q9NQB0|Q15910_Q8IV16|Q15910_Q9NQB0|Q86UG4_Q8IV16|Q8IV16_Q9NQB0	no (Q86UG4,Q8IV16)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q8IV16
