pair_id_clean	pubid	EBI_GOA_nonIntAct
P49790_Q9HC62	11896061	1
Q9HC77_Q9NYY3	20531387	1
P11171_Q9HC77	11003675	1
O94986_Q9HC77	20852615	1
P02808_Q9HC84	1718282	1
P52732_Q9HC98	19001501	1
O75382_Q9HCC9	19460345	1
Q9HCE1_Q9UKV8	16289642	1
Q9HCE1_Q9UL18	16289642	1
Q86U44_Q9HCE5	27281194	1
O15105_Q9HCE7	12151385	1
O43541_Q9HCE7	11278251	1
P84022_Q9HCE7	11278251	1
P38919_Q9HCG8	22961380	1
Q9HCG8_Q9UMS4	22961380	1
P51159_Q9HCH5	18812475	1
A5YKK6_Q9HCJ0	24768540	1
Q9HCJ2_Q9Y2I2	14595443	1
O75093_Q9HCK4	15207848	1
O75094_Q9HCK4	15207848	1
O94813_Q9HCK4	15207848	1
Q9HCK4_Q9Y6N7	12504588	1
P26651_Q9HCK5	15766526	1
P61964_Q9HCK8	18378692	1
Q9HCK8_Q9P2D1	20453063	1
P52747_Q9HCK8	17938208	1
P23025_Q9HCS7	10944529	1
P24928_Q9HCS7	10944529	1
O15320_Q9HCU5	25202031	1
O15320_Q9HCU5	27170179	1
Q9HCU9_Q9UNH7	20830743	1
P78325_Q9HCX5	12777399	1
O43752_Q9HD26	11707463	1
P13569_Q9HD26	11707463	1
P51790_Q9HD26	12471024	1
O43752_Q9HD26	11384996	1
A6NMN3_Q9HD26	26179146	1
P10415_Q9HD36	11278245	1
P53990_Q9HD42	19129480	1
O75351_Q9HD42	14505570	1
Q7LBR1_Q9HD42	14505570	1
Q9HD42_Q9HD42	14505570	1
Q9HD42_Q9UN37	14505570	1
O75351_Q9HD42	17928862	1
Q9HD42_Q9UN37	17928862	1
Q9HD42_Q9UN37	11559748	1
Q7LBR1_Q9HD42	14519844	1
Q9HD42_Q9HD42	14519844	1
Q9HD42_Q9UN37	14519844	1
P53990_Q9HD42	19129479	1
P62826_Q9HD47	11290418	1
O75528_Q9NNW7	20413580	1
P13688_Q9NNX6	16246332	1
P11215_Q9NNX6	16246332	1
P81172_Q9NP59	22682227	1
P56524_Q9NP62	23867755	1
Q9NP62_Q9UQL6	23867755	1
Q9NP71_Q9UH92	11230181	1
P11279_Q9NP78	22641697	1
P13473_Q9NP78	22641697	1
Q9NP78_Q9NP78	18952056	1
O43633_Q9NP79	21543490	1
Q9NP79_Q9NZZ3	21543490	1
Q9NP79_Q9Y3E7	21543490	1
P53990_Q9NP79	19129480	1
Q9NP79_Q9NZZ3	15644320	1
O43633_Q9NP79	23105106	1
O75351_Q9NP79	23105106	1
Q7LBR1_Q9NP79	23105106	1
Q9NP79_Q9NZZ3	23105106	1
Q9NP79_Q9UN37	23105106	1
Q9NP79_Q9Y3E7	23105106	1
O43633_Q9NP79	18385515	1
O75351_Q9NP79	18385515	1
Q7LBR1_Q9NP79	18385515	1
Q9NP79_Q9NZZ3	18385515	1
Q9NP79_Q9UN37	18385515	1
Q9NP79_Q9Y3E7	18385515	1
O75351_Q9NP79	16193069	1
P53990_Q9NP79	19129479	1
Q9NP84_Q9Y4K3	11728344	1
P78310_Q9NP85	17675666	1
O94955_Q9NP90	19490898	1
Q9NP90_Q9NQG7	20048159	1
O75112_Q9NP98	10427098	1
P35609_Q9NP98	11842093	1
O75369_Q9NP98	16076904	1
P21333_Q9NP98	16076904	1
Q9NP98_Q9UBF9	16076904	1
O15273_Q9NP98	10984498	1
O43914_Q9NP99	11602640	1
P36897_Q9NPB6	15761148	1
P41743_Q9NPB6	19617897	1
P32121_Q9NPB9	23341447	1
P49407_Q9NPB9	23341447	1
O75112_Q9NPC6	10427098	1
P35609_Q9NPC6	11842093	1
O15273_Q9NPC6	15582318	1
Q9NPC6_Q9UBF9	16076904	1
Q9NPD8_Q9NW38	17938197	1
Q9NPD8_Q9NW38	19111657	1
Q9NPD8_Q9NW38	16916645	1
_Q9NPE3	18082603	1
Q6NT76_Q9NPE3	23685356	1
O94763_Q9NPF5	15367675	1
P42701_Q9NPF7	12023369	1
Q5VWK5_Q9NPF7	12023369	1
P09544_Q9NPG1	19038973	1
O14640_Q9NPG1	19388021	1
O14641_Q9NPG1	19388021	1
O00560_Q9NPG1	18256285	1
O95049_Q9NPG3	18823282	1
Q9NPG3_Q9UDY2	18823282	1
P04637_Q9NPI1	20228809	1
Q6QNY1_Q9NPI1	18329849	1
Q9NPI6_Q9NPJ4	19150429	1
Q86TB9_Q9NPI6	20584987	1
P26651_Q9NPI6	15687258	1
Q7Z2W4_Q9NPI6	21876179	1
O15078_Q9NPJ1	22446187	1
P61201_Q9NPJ6	17438371	1
Q9NPP4_Q9Y239	15107016	1
P29466_Q9NPP4	15107016	1
P19525_Q9NPP4	22801494	1
O95999_Q9NPP4	11472070	1
O14908_Q9NPY3	15459234	1
P26038_Q9NPY3	15819698	1
P08581_Q9NQ30	11590178	1
P20701_Q9NQ30	11544294	1
P62158_Q9NQ66	12821674	1
P52824_Q9NQ66	12799190	1
P10275_Q9NQ87	21454491	1
Q9NQ87_Q9UBP5	21454491	1
Q9NQ87_Q9Y5J3	21454491	1
P43694_Q9NQ87	15485867	1
P52789_Q9NQ88	23185017	1
O14744_Q9NQ92	18404153	1
O14787_Q9NQ94	12896982	1
P41238_Q9NQ94	10669759	1
Q9NQB0_Q9Y657	24589551	1
Q9NQB0_Q9UBE8	16714285	1
P35222_Q9NQB0	19443654	1
Q9NQB0_Q9UI95	19443654	1
P98170_Q9NQB0	22304967	1
O60907_Q9NQB0	18193033	1
P05412_Q9NQB0	16007074	1
P10275_Q9NQB0	12799378	1
P14923_Q9NQB0	14661054	1
P35638_Q9NQB0	16434966	1
P10415_Q9NQC3	11126360	1
O95786_Q9NQC7	18636086	1
Q7Z434_Q9NQC7	18636086	1
Q9NQC7_Q9UHD2	18636086	1
P53350_Q9NQC7	17495026	1
Q9NQC7_Q9Y6K9	15341735	1
Q5VT06_Q9NQC7	25134987	1
O00429_Q9NQG6	23283981	1
O00429_Q9NQG6	21701560	1
Q9NQG6_Q9Y3D6	21701560	1
P51151_Q9NQG7	20048159	1
Q9NQG7_Q9NQG7	12663659	1
Q6IAA8_Q9NQL2	20381137	1
Q76FK4_Q9NQL2	14660641	1
Q9NQL2_Q9P0V3	22575674	1
Q7L523_Q9NQL2	11073942	1
O94763_Q9NQP4	17936702	1
Q9NQR1_Q9Y468	18408754	1
P04637_Q9NQR1	17707234	1
O14727_Q9NQS1	10949025	1
Q495A1_Q9NQS3	19011627	1
P45973_Q9NQS7	9864353	1
O15392_Q9NQS7	14610074	1
O15392_Q9NQS7	16239925	1
Q53HL2_Q9NQS7	16239925	1
Q9NQT4_Q9Y3B2	11812149	1
Q7Z2W4_Q9NQT5	21876179	1
Q7KZI7_Q9NQT8	20194617	1
P78352_Q9NQT8	10859302	1
Q9NQW7_Q9NQW7	18515364	1
P34903_Q9NQX3	26613940	1
P48167_Q9NQX3	26613940	1
P05067_Q9NQX7	19849849	1
P05067_Q9NQX7	19366692	1
Q86YF9_Q9NQZ3	15081113	1
Q9NR00_Q9Y3M2	16424001	1
O43464_Q9NR09	15200957	1
Q9NR09_Q9NR28	15200957	1
O60645_Q9NR09	18329369	1
P40818_Q9NR09	18329369	1
P61006_Q9NR09	18329369	1
P62491_Q9NR09	18329369	1
Q9NR28_Q9Y3A2	12559088	1
O15392_Q9NR28	15628841	1
O15392_Q9NR28	21536684	1
Q9NR46_Q9Y371	11161816	1
P67809_Q9NR56	18335541	1
P31943_Q9NR56	16946708	1
P57105_Q9NR61	24025447	1
P40855_Q9NR77	11590176	1
O15304_Q9NR77	16683188	1
P25054_Q9NR80	10947987	1
P51787_Q9NR82	24855057	1
Q6IA17_Q9NR96	12925853	1
P16234_Q9NRA1	10806482	1
Q9NRA1_Q9NRA1	10806482	1
P28324_Q9NRC8	22722849	1
P17480_Q9NRC8	19174463	1
O14757_Q9NRD1	19716789	1
P23975_Q9NRD5	11343649	1
P31645_Q9NRD5	11343649	1
Q9NRE2_Q9ULZ3	24407287	1
Q9NRG1_Q9NRG1	21054786	1
P06400_Q9NRG4	20870719	1
P04637_Q9NRG4	17108971	1
O95613_Q9NRI5	18955030	1
O75376_Q9NRL2	17519354	1
P25054_Q9NRL3	18502210	1
Q6AWC2_Q9NRM7	24682284	1
Q9NRM7_Q9ULE0	24682284	1
A6NIX2_Q9NRM7	20303269	1
Q9NRM7_Q9UGP4	20303269	1
P46937_Q9NRM7	18158288	1
Q7L9L4_Q9NRM7	19739119	1
P49327_Q9NRN7	18022563	1
O75340_Q9NRQ2	18256029	1
P01730_Q9NRQ2	19333378	1
P03973_Q9NRQ2	19333378	1
P60953_Q9NRR3	10816584	1
Q9NRR5_Q9UHD9	23459205	1
P54253_Q9NRR5	11001934	1
Q9NRW1_Q9Y4I1	24006491	1
Q9NRW3_Q9UKV8	22915799	1
O15554_Q9NRX4	18796614	1
Q68E01_Q9NRY2	19683501	1
O75340_Q9NRY6	18256029	1
Q9NS13_Q9NS13	10852956	1
P01137_Q9NS15	18672106	1
P01137_Q9NS15	10930463	1
P10600_Q9NS15	10930463	1
P61812_Q9NS15	10930463	1
Q66K74_Q9NS23	12762840	1
Q9NS23_Q9UER7	18566590	1
O43889_Q9NS37	15705566	1
P51610_Q9NS37	10871379	1
P53350_Q9NS56	19473992	1
P11387_Q9NS56	10352183	1
P04637_Q9NS56	10415337	1
P63165_Q9NS56	14516784	1
P63279_Q9NS56	14516784	1
Q9NS61_Q9NZV8	11287421	1
Q9NS61_Q9UK17	21493962	1
O00170_Q9NS69	14557246	1
O96000_Q9NS69	14557246	1
P30084_Q9NS69	14557246	1
P49459_Q9NS91	10908344	1
P63146_Q9NS91	10908344	1
P63146_Q9NS91	18363965	1
O14745_Q9NSA0	16236806	1
Q5T2W1_Q9NSA0	16236806	1
Q86Z14_Q9NSA1	19117008	1
P35222_Q9NSA3	18287330	1
Q9NSD9_Q9Y285	20223217	1
O94817_Q9NT62	11825910	1
O95352_Q9NT62	11825910	1
P60520_Q9NT62	11825910	1
Q9NTG7_Q9NUB1	19535340	1
Q9NTG7_Q9NUB1	16788062	1
O95347_Q9NTJ3	9789013	1
O15169_Q9NTX7	21478859	1
O15234_Q9NTX7	21478859	1
Q9NTX7_Q9Y2T1	21478859	1
P27348_Q9NU19	23572552	1
P31946_Q9NU19	23572552	1
P61981_Q9NU19	23572552	1
P62258_Q9NU19	23572552	1
P63104_Q9NU19	23572552	1
Q9NU19_Q9Y6D6	23572552	1
P50542_Q9NUI1	20178365	1
P11940_Q9NUL5	26735137	1
Q5T2T1_Q9NUP9	17237226	1
O76041_Q9NUP9	17987659	1
O43299_Q9NUS5	20613862	1
Q68DK2_Q9NUS5	20613862	1
P49916_Q9NUW8	15744309	1
P54132_Q9NUX5	16030011	1
O95271_Q9NUX5	12768206	1
P54274_Q9NUX5	12768206	1
O00566_Q9NV31	12655004	1
P12004_Q9NV35	19419956	1
P15311_Q9NV70	25591774	1
P24928_Q9NV88	16239144	1
P49281_Q9NV92	18776082	1
P46934_Q9NV92	12796489	1
O43520_Q9NV96	21914794	1
O60312_Q9NV96	21914794	1
O94823_Q9NV96	21914794	1
P98196_Q9NV96	21914794	1
Q9NV96_Q9P241	21914794	1
Q9NV96_Q9Y2G3	21914794	1
Q9NV96_Q9Y2Q0	21914794	1
Q9NVA2_Q9UHD8	15485874	1
P24928_Q9NVH2	16239144	1
Q7Z5Q5_Q9NVI1	19995904	1
Q9NVI1_Q9Y2M0	20603015	1
P62318_Q9NVM4	17709427	1
O14746_Q9NVN8	19487455	1
P54274_Q9NVN8	19487455	1
Q76FK4_Q9NVP1	16963496	1
P24928_Q9NVR2	16239144	1
Q9NVV4_Q9NVV4	21292163	1
O15294_Q9NVV9	20200153	1
O00291_Q9NWB7	9140394	1
O00291_Q9NWB7	11788820	1
P22087_Q9NWK9	17636026	1
Q9NWK9_Q9NWK9	17636026	1
Q9NWK9_Q9UHK0	17636026	1
Q9NWK9_Q9Y2X3	17636026	1
P06241_Q9NWQ8	10790433	1
P41240_Q9NWQ8	10790433	1
P62805_Q9NWS0	22368283	1
P22087_Q9NWS0	17636026	1
Q9NWS0_Q9Y2X3	17636026	1
Q9NWS0_Q9Y4R8	20864032	1
P12004_Q9NWS1	22153967	1
Q9NWT1_Q9P258	25074804	1
P19838_Q9NWT6	17003112	1
P25963_Q9NWT6	17003112	1
Q9NWT6_Q9UK73	17003112	1
O15379_Q9NWT6	11641274	1
P40337_Q9NWT6	11641274	1
P16157_Q9NWT6	21177872	1
O96018_Q9NWT6	19726677	1
O14965_Q9NWT8	12244051	1
Q9NWV8_Q9NXR7	19261748	1
Q6UWZ7_Q9NWV8	19261749	1
Q9NWX6_Q9NWX6	21059936	1
P09874_Q9NWY4	27067600	1
Q9NWY4_Q9UGN5	27067600	1
Q9NX02_Q9Y2G2	15030775	1
Q9NX02_Q9ULZ3	15030775	1
Q567U6_Q9NX08	25355947	1
O60826_Q9NX08	23563313	1
P31040_Q9NX18	19628817	1
_Q9NX24	18082603	1
_Q9NX24	22527283	1
_Q9NX24	20351177	1
Q6NT76_Q9NX24	23685356	1
Q9NX36_Q9ULZ3	24407287	1
O00429_Q9NX47	16874301	1
Q9NX47_Q9Y3D6	16874301	1
O95140_Q9NX47	16936636	1
Q9NX63_Q9Y512	21081504	1
P19525_Q9NX74	18096616	1
O75569_Q9NX74	18096616	1
Q5HYA8_Q9NXB0	17185389	1
A6NHX0_Q9NXC5	26972053	1
P51955_Q9NXG0	24554434	1
Q76N32_Q9NXG0	24554434	1
P49454_Q9NXR1	17600710	1
Q6UWZ7_Q9NXR7	19261749	1
P25445_Q9NXR7	15465831	1
P19438_Q9NXR7	15465831	1
P46736_Q9NXR7	14636569	1
Q6UWZ7_Q9NXR7	19261748	1
P46736_Q9NXR7	19261748	1
O96017_Q9NXV6	24825908	1
P27361_Q9NXV6	24825908	1
_Q9NY12	10757788	1
_Q9NY12	18082603	1
_Q9NY12	20351177	1
Q6NT76_Q9NY12	23685356	1
P15927_Q9NY27	20154705	1
O43293_Q9NY61	10580117	1
P06400_Q9NY61	10783144	1
P52435_Q9NY61	10783144	1
Q9NY99_Q9NZ94	17292328	1
Q9NYB0_Q9NZ71	25620558	1
P00519_Q9NYB9	7590236	1
P35222_Q9NYF0	18936100	1
Q9NYF0_Q9UJU2	18936100	1
O14641_Q9NYF0	22610794	1
Q9NYF0_Q9ULK5	22610794	1
P10415_Q9NYF8	10837489	1
O43318_Q9NYJ8	11460167	1
P50542_Q9NYQ3	20178365	1
P06748_Q9NYY3	20352051	1
P08887_Q9NZ08	12748171	1
P38159_Q9NZ08	18445477	1
O43264_Q9NZ43	15029241	1
P54920_Q9NZ43	15029241	1
Q6NUQ1_Q9NZ43	15029241	1
Q9NZ43_Q9P2W9	15029241	1
P14151_Q9NZ53	18606703	1
P16109_Q9NZ53	18606703	1
P16581_Q9NZ53	18606703	1
P54274_Q9NZ71	23959892	1
P15311_Q9NZA1	10793131	1
O43914_Q9NZC2	11602640	1
P81408_Q9NZC7	15064722	1
O14640_Q9NZC7	19465938	1
O14641_Q9NZC7	19465938	1
P15927_Q9NZC9	19793863	1
P15927_Q9NZC9	19793862	1
P01730_Q9NZD8	11113139	1
P28698_Q9NZG6	10777584	1
Q9NZG6_Q9NZG6	10777584	1
Q9NZI8_Q9UKV8	17932509	1
Q9NZI8_Q9UL18	17932509	1
O00425_Q9NZI8	17289661	1
P07910_Q9NZI8	17289661	1
P11940_Q9NZI8	17289661	1
P22626_Q9NZI8	17289661	1
P31943_Q9NZI8	17289661	1
P67809_Q9NZI8	17289661	1
Q9NZI8_Q9Y6M1	17289661	1
P38936_Q9NZJ0	18794347	1
P25788_Q9NZJ4	19208651	1
P11021_Q9NZJ5	11907036	1
P14625_Q9NZJ5	11907036	1
Q9NZJ5_Q9Y4P3	25393282	1
P18031_Q9NZJ5	22169477	1
P57088_Q9NZJ5	26268696	1
P49768_Q9NZJ7	10551805	1
Q9NZK5_Q9NZK5	20147294	1
Q5TB30_Q9NZL3	20587513	1
P31153_Q9NZL9	25075345	1
P31153_Q9NZL9	10644686	1
Q9NZM1_Q9Y4F9	24687993	1
P62166_Q9NZN1	12783849	1
Q9NZN3_Q9NZN4	17233914	1
Q9NZN4_Q9NZN4	17233914	1
Q9NZQ3_Q9Y613	15095401	1
P55061_Q9NZS9	21068390	1
O00555_Q9NZU7	11865310	1
O14910_Q9NZW5	11311936	1
O60826_Q9P000	23563313	1
Q567U6_Q9P000	25355947	1
O94855_Q9P003	24405750	1
O95487_Q9P003	24405750	1
P07550_Q9P003	24405750	1
P51681_Q9P003	24405750	1
Q9P035_Q9UKC9	18160438	1
Q9P035_Q9P0L0	18160438	1
O95292_Q9P035	18160438	1
P40763_Q9P0J0	12867595	1
P42224_Q9P0J0	12867595	1
O95970_Q9P0K1	20463223	1
P22059_Q9P0L0	24209621	1
Q5T4F4_Q9P0L0	21976701	1
O95292_Q9P0L0	16227268	1
O95292_Q9P0L0	9920726	1
P22059_Q9P0L0	20178991	1
Q9P0L0_Q9Y5P4	16895911	1
Q7Z443_Q9P0L9	20538909	1
P35609_Q9P0L9	17944866	1
P12814_Q9P0L9	17944866	1
P19429_Q9P0L9	12525172	1
P19429_Q9P0L9	12809519	1
P17252_Q9P0M2	17244820	1
O15047_Q9P0U4	17998332	1
Q5VZM2_Q9P0V3	22575674	1
Q7L523_Q9P0V3	22575674	1
P50542_Q9P0Z9	20178365	1
P55040_Q9P107	12093360	1
P63244_Q9P126	19785988	1
Q9P127_Q9UBU9	25662211	1
Q9P1Q0_Q9UID3	20685960	1
O15169_Q9P1T7	12192039	1
Q9P1T7_Q9UJU2	12192039	1
O60563_Q9P1T7	12944466	1
O60563_Q9P1T7	17289077	1
O60583_Q9P1T7	17289077	1
O75182_Q9P1Z0	18451802	1
O75081_Q9P1Z0	23251453	1
Q9P1Z2_Q9Y3R0	16344550	1
O75838_Q9P202	23023331	1
P01112_Q9P212	11022048	1
P62834_Q9P212	11022048	1
P63000_Q9P258	12919680	1
O96013_Q9P258	25074804	1
P46940_Q9P258	25074804	1
P60953_Q9P258	25074804	1
Q5JSL3_Q9P258	25074804	1
Q9P258_Q9ULV4	25074804	1
P30622_Q9P270	21646404	1
Q7Z460_Q9P270	21646404	1
P54619_Q9P278	18403135	1
Q3V6T2_Q3V6T2	16139227	1
P31749_Q3V6T2	16139227	1
P42771_Q3YBR2	17110379	1
O14925_Q3ZCQ8	15044455	1
P15151_Q495A1	19011627	1
Q49AN0_Q9UKT7	17463251	1
P53041_Q49AN0	9383998	1
O75665_Q4AC94	24997988	1
P20340_Q4ADV7	23091056	1
P32418_Q4KMQ2	25589784	1
P46937_Q4VCS5	21187284	1
P00747_Q4VCS5	11257124	1
P05386_Q53EL6	12054647	1
P46777_Q53EL6	12054647	1
P62277_Q53EL6	12054647	1
O00505_Q53F19	26382858	1
P38919_Q53F19	26382858	1
Q53FA7_Q53FA7	19349281	1
P01106_Q53GL7	15674325	1
A1L3X0_Q53GQ0	20937905	1
P53350_Q53GT1	23455478	1
P11388_Q53H47	20457750	1
P12004_Q53H47	20457750	1
Q53H47_Q53H47	20521842	1
P11388_Q53H47	19390626	1
P11388_Q53H47	18790802	1
Q53HC0_Q9UPV0	22863007	1
P32455_Q53HL1	24337748	1
O15392_Q53HL2	16291752	1
P67775_Q562F6	17485487	1
A8K0Z3_Q567U6	25355947	1
O60826_Q567U6	25355947	1
Q567U6_Q7Z4G1	25355947	1
Q567U6_Q86VX2	25355947	1
Q567U6_Q86X83	25355947	1
Q567U6_Q9UBI1	25355947	1
Q567U6_Q9Y4E1	25355947	1
Q567U6_Q9Y6G5	25355947	1
P04637_Q569K4	22945289	1
P19429_Q59H18	12721663	1
P30048_Q59H18	18205602	1
O15118_Q5BJF2	19583955	1
P61006_Q5BJF6	17646400	1
P36873_Q5C9Z4	17965019	1
P62136_Q5C9Z4	17965019	1
Q5D1E8_Q9Y6K9	25861989	1
Q5D1E8_Q9Y4K3	25861989	1
A2A288_Q5D1E8	26134560	1
O60259_Q5DT21	19194479	1
Q5DT21_Q9Y337	19194479	1
P20020_Q5EBL8	12763866	1
P23634_Q5EBL8	12763866	1
P49450_Q5EE01	19533040	1
P53350_Q5FBB7	18331714	1
P30153_Q5FBB7	16580887	1
P67775_Q5FBB7	16580887	1
P51955_Q5FBB7	17621308	1
P12004_Q5FWF4	22759634	1
P12004_Q5FWF4	22705370	1
P12004_Q5FWF4	22704558	1
P21333_Q5HYA8	22121117	1
P08582_Q5HYA8	19815549	1
P11686_Q5HYA8	19815549	1
Q5HYA8_Q9UBS3	19815549	1
Q5HYA8_Q9NXB0	19515853	1
O14672_Q5HYK7	15280379	1
O43184_Q5HYK7	15280379	1
P78536_Q5HYK7	15280379	1
Q5JR59_Q5JR59	19543227	1
O15320_Q5JRA6	21525241	1
P20702_Q5JRA6	17726152	1
O15320_Q5JRA6	27170179	1
O15320_Q5JRA6	25202031	1
P04114_Q5JRA6	27138255	1
O75581_Q5JTC6	21304492	1
O15169_Q5JTC6	17510365	1
P25054_Q5JTC6	17510365	1
P35222_Q5JTC6	17510365	1
P63208_Q5JTC6	17510365	1
Q5JTC6_Q9UKB1	17510365	1
Q5JTC6_Q9Y297	17510365	1
P25054_Q5JTC6	17925383	1
Q12959_Q5JTD0	11602598	1
O43819_Q5JTJ3	25959673	1
P00403_Q5JTJ3	25959673	1
O75880_Q5JTJ3	26160915	1
O14656_Q5JTV8	23569223	1
P08670_Q5JTV8	16361107	1
P84996_Q5JWF2	12719376	1
A8MW95_Q5JY77	23954414	1
P52797_Q5JZY3	15777695	1
P52798_Q5JZY3	15777695	1
P52803_Q5JZY3	15777695	1
P24941_Q5MJ68	15611625	1
P24941_Q5MJ70	11980914	1
P24941_Q5MJ70	12839962	1
P30048_Q5S007	21850687	1
O60260_Q5S007	16352719	1
P60953_Q5S007	21048939	1
Q5S007_Q5S007	16321986	1
P21796_Q5S007	21370995	1
Q5SQN1_Q9UL45	19546860	1
P45973_Q5SSJ5	20042602	1
P05067_Q5SW96	12805363	1
P01130_Q5SW96	12221107	1
P63010_Q5SW96	12221107	1
P27986_Q5T0W9	23676467	1
P31749_Q5T0W9	23676467	1
P42336_Q5T0W9	23676467	1
P04049_Q5T0W9	22886302	1
P00533_Q5T0W9	23912460	1
Q5T1M5_Q9Y4E1	22070227	1
P15336_Q5T230	9748258	1
P20226_Q5T230	9748258	1
Q5T2D2_Q5ZPR3	18650384	1
Q5T2E6_Q9UBF8	23572552	1
O14910_Q5T2T1	17237226	1
P51790_Q5T2W1	12471024	1
O76082_Q5T2W1	15523054	1
Q5T2W1_Q685J3	17990980	1
O95197_Q5T4F4	21976701	1
O95292_Q5T4F4	21976701	1
Q5T4F4_Q6DD88	23969831	1
Q5T4F4_Q9UBP0	23969831	1
P53396_Q5T4S7	23932781	1
O15379_Q5T5X7	21914818	1
Q5T5X7_Q9UJQ4	21914818	1
O60264_Q5T5X7	26100909	1
Q5T5X7_Q9UIF9	26100909	1
Q5T5X7_Q9UK80	26100909	1
P05412_Q5TA31	20852630	1
P24928_Q5TA45	16239144	1
O14980_Q5TAQ9	22500989	1
P02751_Q5TAT6	11956183	1
P98160_Q5TAT6	11956183	1
Q5TAX3_Q6ZN17	19703396	1
O15078_Q5TB80	23644468	1
P06576_Q5TC12	11410595	1
Q5TCZ1_Q86UR1	20609497	1
Q5TCZ1_Q86UR1	19755710	1
Q5TGZ0_Q6UXV4	25764979	1
P35222_Q5TZA2	18086858	1
Q5VIR6_Q9UID3	20685960	1
P35222_Q5VTB9	25266658	1
O75150_Q5VTR2	16307923	1
Q5VTR2_Q9UQ80	19037095	1
P25490_Q5VUG0	23385818	1
P29317_Q5VV41	20679435	1
P63000_Q5VV41	20679435	1
P84095_Q5VV41	20679435	1
O14907_Q5VV41	21139582	1
P55072_Q5VVQ6	19818707	1
Q5VVQ6_Q86TM6	24068323	1
P18206_Q5VW36	22427331	1
P20226_Q5VWG9	11438666	1
P52292_Q5VWG9	15870280	1
Q12962_Q5VWG9	15870280	1
P35968_Q5VWQ8	19033661	1
P49841_Q5VWQ8	20080667	1
P67775_Q5VWQ8	20080667	1
P31749_Q5VWQ8	19903888	1
Q5VWQ8_Q5VWQ8	12813029	1
O75962_Q5VZK9	19846667	1
Q5VZM2_Q6IAA8	20381137	1
P24385_Q5XUX0	19412162	1
P13569_Q5XXA6	22178883	1
Q60I27_Q60I27	17239822	1
O00213_Q63HK5	19343227	1
P43405_Q63HR2	22019427	1
Q63HR2_Q96QB1	16951145	1
Q659A1_Q9Y2F5	23932780	1
P55199_Q659A1	22195968	1
P00395_Q66K74	12762840	1
P03886_Q66K74	12762840	1
P42704_Q66K74	15907802	1
O14599_Q66K74	14627543	1
P52926_Q66K89	14645522	1
O60603_Q676U5	23376921	1
O15553_Q676U5	26347139	1
P18850_Q68CJ9	16469704	1
P21731_Q68CZ1	19464661	1
O75161_Q68CZ1	21565611	1
O43299_Q68DK2	20613862	1
Q68DK2_Q6DKK2	20208530	1
O00192_Q68DX3	19706687	1
Q68DX3_Q9UQB3	19706687	1
P24928_Q68E01	16239144	1
O60934_Q68E01	19683501	1
P41743_Q6AWC2	24682284	1
P10275_Q6AZZ1	18451177	1
P59190_Q6BDI9	16195351	1
Q6BDS2_Q6BDS2	15361834	1
Q6GQQ9_Q9Y4K3	11463333	1
P02461_Q6GTX8	16754721	1
Q6GYQ0_Q86X10	19520869	1
P26718_Q6H3X3	15240696	1
O00206_Q6IA17	12925853	1
O60602_Q6IA17	12925853	1
P14778_Q6IA17	12925853	1
P51617_Q6IA17	12925853	1
Q6IA17_Q9Y4K3	12925853	1
A6NDB9_Q6IA17	21187075	1
P32019_Q6ICB4	21233288	1
Q6ICB4_Q6ICB4	21233288	1
P40337_Q6IE81	12169691	1
O75197_Q6IMN6	18762581	1
O75581_Q6IMN6	18762581	1
Q6IQ55_Q9UPV0	22863007	1
Q6J4K2_Q6J4K2	20018762	1
P45973_Q6KC79	15882967	1
Q6KC79_Q9Y6X3	21934712	1
Q6KC79_Q9Y6X3	16802858	1
Q6KC79_Q9Y6X3	16682347	1
O15379_Q6KC79	18854353	1
Q6MZQ0_Q6R327	21964062	1
P26651_Q6MZQ0	21964062	1
O15294_Q6N021	23222540	1
O15294_Q6N021	23353889	1
P51610_Q6N021	23353889	1
P41227_Q6N069	19480662	1
O60832_Q6NT76	23685356	1
P12956_Q6NT76	23685356	1
P13010_Q6NT76	23685356	1
P38432_Q6NT76	23685356	1
EBI-761759_Q6NT76	23685356	1
Q6NTF7_Q9UKV8	22915799	1
Q6NTF7_Q9UL18	22915799	1
O60260_Q6NUN9	21376232	1
P60510_Q6NUP7	18715871	1
O43264_Q6NUQ1	16571679	1
O43264_Q6NUQ1	15029241	1
O95232_Q6NYC1	19574390	1
P26368_Q6NYC1	19574390	1
Q6NYC1_Q9Y383	19574390	1
O15360_Q6NZ36	22343915	1
Q6NZ36_Q9UBZ9	22266823	1
O15360_Q6NZ36	22705371	1
P60953_Q6NZY7	11035016	1
P60484_Q6P0Q8	10646847	1
P81274_Q6P1M3	15632202	1
P41743_Q6P1M3	12725730	1
O00268_Q6P1X5	9418870	1
Q6P2E9_Q86TB9	20584987	1
Q6P2E9_Q86TB9	20543818	1
P51955_Q6P2H3	26220856	1
P52756_Q6P2Q9	18951082	1
O14640_Q6P3W7	19643732	1
Q6P4R8_Q9Y5K5	18922472	1
Q6P5Z4_Q86WB0	16105984	1
P60953_Q6P5Z4	10587647	1
P63104_Q6P5Z4	10026197	1
P07948_Q6P5Z4	9020138	1
P12931_Q6P5Z4	8070403	1
Q6P5Z4_Q9Y5K6	10339567	1
P06239_Q6P5Z4	16245368	1
