Entry	input_up	Organism ID
A0A0A6YXL2	A0A0A6YXL2	10090
A0A0A6YXM9	A0A0A6YXM9	10090
A0A0A6YXN8	A0A0A6YXN8	10090
A0A0A6YXP6	A0A0A6YXP6	10090
A0A0A6YXQ7	A0A0A6YXQ7	10090
A0A0A6YXQ9	A0A0A6YXQ9	10090
A0A0A6YXR2	A0A0A6YXR2	10090
A0A0A6YXS5	A0A0A6YXS5	10090
A0A0A6YXU8	A0A0A6YXU8	10090
A0A0A6YXV5	A0A0A6YXV5	10090
A0A0A6YXZ1	A0A0A6YXZ1	10090
A0A0A6YXZ8	A0A0A6YXZ8	10090
A0A0A6YY28	A0A0A6YY28	10090
A0A0A6YY47	A0A0A6YY47	10090
A0A0A6YY48	A0A0A6YY48	10090
A0A0A6YY53	A0A0A6YY53	10090
A0A0A6YY63	A0A0A6YY63	10090
A0A0A6YY64	A0A0A6YY64	10090
A0A0A6YY83	A0A0A6YY83	10090
A0A0A6YY91	A0A0A6YY91	10090
A0A0A6YYP6	A0A0A6YYP6	10090
A0A0A8IL98	A0A0A8IL98	3702
A0A0B4J194	A0A0B4J194	9615
A0A0B4J195	A0A0B4J195	9615
A0A0B4J196	A0A0B4J196	9615
A0A0B4J197	A0A0B4J197	9615
A0A0B4J198	A0A0B4J198	9615
A0A0B4J199	A0A0B4J199	9615
A0A0B4J1A2	A0A0B4J1A2	9615
A0A0B4J1B1	A0A0B4J1B1	7955
A0A0B4J1E2	A0A0B4J1E2	10090
A0A0B4J1E4	A0A0B4J1E4	10090
A0A0B4J1E6	A0A0B4J1E6	10090
A0A0B4J1F0	A0A0B4J1F0	10090
A0A0B4J1F3	A0A0B4J1F3	10090
A0A0B4J1F9	A0A0B4J1F9	10090
A0A0B4J1G0	A0A0B4J1G0	10090
A0A0B4J1G1	A0A0B4J1G1	10090
A0A0B4J1L1	A0A0B4J1L1	10090
A0A0B4J1M6	A0A0B4J1M6	10090
A0A0B4J2J0	A0A0B4J2J0	10116
A0A0B4J2J1	A0A0B4J2J1	10116
A0A0B4J2J3	A0A0B4J2J3	9823
A0A0B4J2J6	A0A0B4J2J6	9823
A0A0B4J2J7	A0A0B4J2J7	9823
A0A0B4J2J9	A0A0B4J2J9	9823
A0A0B4J2K0	A0A0B4J2K0	9823
A0A0C3SFZ3	A0A0C3SFZ3	9031
A0A0C3SFZ4	A0A0C3SFZ4	10090
A0A0C3SG01	A0A0C3SG01	9823
A0A0C4DH25	A0A0C4DH25	9606
A0A0C4DH73	A0A0C4DH73	9606
A0A0D9SEG8	A0A0D9SEG8	10090
A0A0D9SGK6	A0A0D9SGK6	8364
A0A0E3D6N5	A0A0E3D6N5	7955
A0A0G2JDD1	A0A0G2JDD1	10090
A0A0G2JDF9	A0A0G2JDF9	10090
A0A0G2JDG8	A0A0G2JDG8	10090
A0A0G2JDH5	A0A0G2JDH5	10090
A0A0G2JDM2	A0A0G2JDM2	10090
A0A0G2JDQ4	A0A0G2JDQ4	10090
A0A0G2JDS2	A0A0G2JDS2	10090
A0A0G2JDT9	A0A0G2JDT9	10090
A0A0G2JE09	A0A0G2JE09	10090
A0A0G2JE14	A0A0G2JE14	10090
A0A0G2JE25	A0A0G2JE25	10090
A0A0G2JE27	A0A0G2JE27	10090
A0A0G2JE28	A0A0G2JE28	10090
A0A0G2JE89	A0A0G2JE89	10090
A0A0G2JEA7	A0A0G2JEA7	10090
A0A0G2JEC8	A0A0G2JEC8	10090
A0A0G2JED0	A0A0G2JED0	10090
A0A0G2JEE8	A0A0G2JEE8	10090
A0A0G2JEF2	A0A0G2JEF2	10090
A0A0G2JEG1	A0A0G2JEG1	10090
A0A0G2JEJ2	A0A0G2JEJ2	10090
A0A0G2JEJ8	A0A0G2JEJ8	10090
A0A0G2JEK8	A0A0G2JEK8	10090
A0A0G2JEP2	A0A0G2JEP2	10090
A0A0G2JEP6	A0A0G2JEP6	10090
A0A0G2JET0	A0A0G2JET0	10090
A0A0G2JEW6	A0A0G2JEW6	10090
A0A0G2JEY9	A0A0G2JEY9	10090
A0A0G2JF19	A0A0G2JF19	10090
A0A0G2JF22	A0A0G2JF22	10090
A0A0G2JF53	A0A0G2JF53	10090
A0A0G2JF74	A0A0G2JF74	10090
A0A0G2JF96	A0A0G2JF96	10090
A0A0G2JFC3	A0A0G2JFC3	10090
A0A0G2JFC7	A0A0G2JFC7	10090
A0A0G2JFD2	A0A0G2JFD2	10090
A0A0G2JFD3	A0A0G2JFD3	10090
A0A0G2JFG0	A0A0G2JFG0	10090
A0A0G2JFH3	A0A0G2JFH3	10090
A0A0G2JFH5	A0A0G2JFH5	10090
A0A0G2JFI5	A0A0G2JFI5	10090
A0A0G2JFJ9	A0A0G2JFJ9	10090
A0A0G2JFK5	A0A0G2JFK5	10090
A0A0G2JFM9	A0A0G2JFM9	10090
A0A0G2JFQ2	A0A0G2JFQ2	10090
A0A0G2JFR3	A0A0G2JFR3	10090
A0A0G2JFU2	A0A0G2JFU2	10090
A0A0G2JFW0	A0A0G2JFW0	10090
A0A0G2JFX0	A0A0G2JFX0	10090
A0A0G2JFY8	A0A0G2JFY8	10090
A0A0G2JFZ0	A0A0G2JFZ0	10090
A0A0G2JFZ2	A0A0G2JFZ2	10090
A0A0G2JFZ5	A0A0G2JFZ5	10090
A0A0G2JG09	A0A0G2JG09	10090
A0A0G2JG11	A0A0G2JG11	10090
A0A0G2JG16	A0A0G2JG16	10090
A0A0G2JG58	A0A0G2JG58	10090
A0A0G2JG69	A0A0G2JG69	10090
A0A0G2JG93	A0A0G2JG93	10090
A0A0G2JG97	A0A0G2JG97	10090
A0A0G2JGA6	A0A0G2JGA6	10090
A0A0G2JGH9	A0A0G2JGH9	10090
A0A0G2JGI9	A0A0G2JGI9	10090
A0A0G2JGJ5	A0A0G2JGJ5	10090
A0A0G2JGK5	A0A0G2JGK5	10090
A0A0G2JGL2	A0A0G2JGL2	10090
A0A0G2JGM2	A0A0G2JGM2	10090
A0A0G2JGP4	A0A0G2JGP4	10090
A0A0G2JGP6	A0A0G2JGP6	10090
A0A0G2JGP7	A0A0G2JGP7	10090
A0A0G2JGS5	A0A0G2JGS5	10090
A0A0G2JGY5	A0A0G2JGY5	10090
A0A0G2JGZ8	A0A0G2JGZ8	10090
A0A0G2JH17	A0A0G2JH17	10090
A0A0G2JSG6	A0A0G2JSG6	10116
A0A0G2JSH0	A0A0G2JSH0	10116
A0A0G2JSH2	A0A0G2JSH2	10116
A0A0G2JSH4	A0A0G2JSH4	10116
A0A0G2JSH5	A0A0G2JSH5	10116
A0A0G2JSH6	A0A0G2JSH6	10116
A0A0G2JSH7	A0A0G2JSH7	10116
A0A0G2JSH8	A0A0G2JSH8	10116
A0A0G2JSH9	A0A0G2JSH9	10116
A0A0G2JSI0	A0A0G2JSI0	10116
A0A0G2JSI1	A0A0G2JSI1	10116
A0A0G2JSI4	A0A0G2JSI4	10116
A0A0G2JSI6	A0A0G2JSI6	10116
A0A0G2JSI8	A0A0G2JSI8	10116
A0A0G2JSJ0	A0A0G2JSJ0	10116
A0A0G2JSJ2	A0A0G2JSJ2	10116
A0A0G2JSJ3	A0A0G2JSJ3	10116
A0A0G2JSJ6	A0A0G2JSJ6	10116
A0A0G2JSJ8	A0A0G2JSJ8	10116
A0A0G2JSK0	A0A0G2JSK0	10116
A0A0G2JSK1	A0A0G2JSK1	10116
A0A0G2JSK2	A0A0G2JSK2	10116
A0A0G2JSK4	A0A0G2JSK4	10116
A0A0G2JSK5	A0A0G2JSK5	10116
A0A0G2JSK7	A0A0G2JSK7	10116
A0A0G2JSK9	A0A0G2JSK9	10116
A0A0G2JSL0	A0A0G2JSL0	10116
A0A0G2JSL2	A0A0G2JSL2	10116
A0A0G2JSL4	A0A0G2JSL4	10116
A0A0G2JSL5	A0A0G2JSL5	10116
A0A0G2JSL6	A0A0G2JSL6	10116
A0A0G2JSL7	A0A0G2JSL7	10116
A0A0G2JSL8	A0A0G2JSL8	10116
A0A0G2JSM0	A0A0G2JSM0	10116
A0A0G2JSM2	A0A0G2JSM2	10116
A0A0G2JSM4	A0A0G2JSM4	10116
A0A0G2JSM6	A0A0G2JSM6	10116
A0A0G2JSM7	A0A0G2JSM7	10116
A0A0G2JSN4	A0A0G2JSN4	10116
A0A0G2JSN6	A0A0G2JSN6	10116
A0A0G2JSN8	A0A0G2JSN8	10116
A0A0G2JSN9	A0A0G2JSN9	10116
A0A0G2JSP2	A0A0G2JSP2	10116
A0A0G2JSP3	A0A0G2JSP3	10116
A0A0G2JSP7	A0A0G2JSP7	10116
A0A0G2JSP8	A0A0G2JSP8	10116
A0A0G2JSP9	A0A0G2JSP9	10116
A0A0G2JSQ3	A0A0G2JSQ3	10116
A0A0G2JSQ5	A0A0G2JSQ5	10116
A0A0G2JSQ6	A0A0G2JSQ6	10116
A0A0G2JSQ9	A0A0G2JSQ9	10116
A0A0G2JSR1	A0A0G2JSR1	10116
A0A0G2JSR3	A0A0G2JSR3	10116
A0A0G2JSR4	A0A0G2JSR4	10116
A0A0G2JSR6	A0A0G2JSR6	10116
A0A0G2JSR8	A0A0G2JSR8	10116
A0A0G2JSS3	A0A0G2JSS3	10116
A0A0G2JSS6	A0A0G2JSS6	10116
A0A0G2JSS8	A0A0G2JSS8	10116
A0A0G2JST0	A0A0G2JST0	10116
A0A0G2JST3	A0A0G2JST3	10116
A0A0G2JST5	A0A0G2JST5	10116
A0A0G2JST6	A0A0G2JST6	10116
A0A0G2JSU1	A0A0G2JSU1	10116
A0A0G2JSU3	A0A0G2JSU3	10116
A0A0G2JSU9	A0A0G2JSU9	10116
A0A0G2JSV2	A0A0G2JSV2	10116
A0A0G2JSV4	A0A0G2JSV4	10116
A0A0G2JSV5	A0A0G2JSV5	10116
A0A0G2JSV6	A0A0G2JSV6	10116
A0A0G2JSW0	A0A0G2JSW0	10116
A0A0G2JSW1	A0A0G2JSW1	10116
A0A0G2JSW2	A0A0G2JSW2	10116
A0A0G2JSW3	A0A0G2JSW3	10116
A0A0G2JSW8	A0A0G2JSW8	10116
A0A0G2JSX5	A0A0G2JSX5	10116
A0A0G2JSY2	A0A0G2JSY2	10116
A0A0G2JSY3	A0A0G2JSY3	10116
A0A0G2JSY7	A0A0G2JSY7	10116
A0A0G2JSY9	A0A0G2JSY9	10116
A0A0G2JSZ0	A0A0G2JSZ0	10116
A0A0G2JSZ1	A0A0G2JSZ1	10116
A0A0G2JSZ4	A0A0G2JSZ4	10116
A0A0G2JSZ9	A0A0G2JSZ9	10116
A0A0G2JT06	A0A0G2JT06	10116
A0A0G2JT15	A0A0G2JT15	10116
A0A0G2JT16	A0A0G2JT16	10116
A0A0G2JT32	A0A0G2JT32	10116
A0A0G2JT35	A0A0G2JT35	10116
A0A0G2JT38	A0A0G2JT38	10116
A0A0G2JT44	A0A0G2JT44	10116
A0A0G2JT45	A0A0G2JT45	10116
A0A0G2JT52	A0A0G2JT52	10116
A0A0G2JT60	A0A0G2JT60	10116
A0A0G2JT62	A0A0G2JT62	10116
A0A0G2JT63	A0A0G2JT63	10116
A0A0G2JT64	A0A0G2JT64	10116
A0A0G2JT71	A0A0G2JT71	10116
A0A0G2JT77	A0A0G2JT77	10116
A0A0G2JT81	A0A0G2JT81	10116
A0A0G2JT88	A0A0G2JT88	10116
A0A0G2JT90	A0A0G2JT90	10116
A0A0G2JT93	A0A0G2JT93	10116
A0A0G2JT98	A0A0G2JT98	10116
A0A0G2JTA1	A0A0G2JTA1	10116
A0A0G2JTA5	A0A0G2JTA5	10116
A0A0G2JTA7	A0A0G2JTA7	10116
A0A0G2JTB1	A0A0G2JTB1	10116
A0A0G2JTB2	A0A0G2JTB2	10116
A0A0G2JTC1	A0A0G2JTC1	10116
A0A0G2JTC5	A0A0G2JTC5	10116
A0A0G2JTC9	A0A0G2JTC9	10116
A0A0G2JTD1	A0A0G2JTD1	10116
A0A0G2JTD7	A0A0G2JTD7	10116
A0A0G2JTD8	A0A0G2JTD8	10116
A0A0G2JTE8	A0A0G2JTE8	10116
A0A0G2JTF1	A0A0G2JTF1	10116
A0A0G2JTF3	A0A0G2JTF3	10116
A0A0G2JTF4	A0A0G2JTF4	10116
A0A0G2JTF5	A0A0G2JTF5	10116
A0A0G2JTF9	A0A0G2JTF9	10116
A0A0G2JTG2	A0A0G2JTG2	10116
A0A0G2JTG7	A0A0G2JTG7	10116
A0A0G2JTH8	A0A0G2JTH8	10116
A0A0G2JTI3	A0A0G2JTI3	10116
A0A0G2JTI7	A0A0G2JTI7	10116
A0A0G2JTI8	A0A0G2JTI8	10116
A0A0G2JTJ2	A0A0G2JTJ2	10116
A0A0G2JTK4	A0A0G2JTK4	10116
A0A0G2JTK6	A0A0G2JTK6	10116
A0A0G2JTL4	A0A0G2JTL4	10116
A0A0G2JTM0	A0A0G2JTM0	10116
A0A0G2JTM1	A0A0G2JTM1	10116
A0A0G2JTM5	A0A0G2JTM5	10116
A0A0G2JTM7	A0A0G2JTM7	10116
A0A0G2JTN4	A0A0G2JTN4	10116
A0A0G2JTN5	A0A0G2JTN5	10116
A0A0G2JTN7	A0A0G2JTN7	10116
A0A0G2JTQ6	A0A0G2JTQ6	10116
A0A0G2JTQ9	A0A0G2JTQ9	10116
A0A0G2JTR0	A0A0G2JTR0	10116
A0A0G2JTR4	A0A0G2JTR4	10116
A0A0G2JTT2	A0A0G2JTT2	10116
A0A0G2JTT4	A0A0G2JTT4	10116
A0A0G2JTT7	A0A0G2JTT7	10116
A0A0G2JTU1	A0A0G2JTU1	10116
A0A0G2JTU9	A0A0G2JTU9	10116
A0A0G2JTV2	A0A0G2JTV2	10116
A0A0G2JTV4	A0A0G2JTV4	10116
A0A0G2JTV8	A0A0G2JTV8	10116
A0A0G2JTW4	A0A0G2JTW4	10116
A0A0G2JTW5	A0A0G2JTW5	10116
A0A0G2JTX4	A0A0G2JTX4	10116
A0A0G2JTX5	A0A0G2JTX5	10116
A0A0G2JTX6	A0A0G2JTX6	10116
A0A0G2JTX8	A0A0G2JTX8	10116
A0A0G2JTX9	A0A0G2JTX9	10116
A0A0G2JTY2	A0A0G2JTY2	10116
A0A0G2JTY4	A0A0G2JTY4	10116
A0A0G2JTY8	A0A0G2JTY8	10116
A0A0G2JTZ2	A0A0G2JTZ2	10116
A0A0G2JTZ3	A0A0G2JTZ3	10116
A0A0G2JTZ9	A0A0G2JTZ9	10116
A0A0G2JU01	A0A0G2JU01	10116
A0A0G2JU02	A0A0G2JU02	10116
A0A0G2JU09	A0A0G2JU09	10116
A0A0G2JU12	A0A0G2JU12	10116
A0A0G2JU15	A0A0G2JU15	10116
A0A0G2JU17	A0A0G2JU17	10116
A0A0G2JU25	A0A0G2JU25	10116
A0A0G2JU28	A0A0G2JU28	10116
A0A0G2JU29	A0A0G2JU29	10116
A0A0G2JU33	A0A0G2JU33	10116
A0A0G2JU36	A0A0G2JU36	10116
A0A0G2JU43	A0A0G2JU43	10116
A0A0G2JU54	A0A0G2JU54	10116
A0A0G2JU56	A0A0G2JU56	10116
A0A0G2JU58	A0A0G2JU58	10116
A0A0G2JU62	A0A0G2JU62	10116
A0A0G2JU66	A0A0G2JU66	10116
A0A0G2JU68	A0A0G2JU68	10116
A0A0G2JU69	A0A0G2JU69	10116
A0A0G2JU71	A0A0G2JU71	10116
A0A0G2JU73	A0A0G2JU73	10116
A0A0G2JU76	A0A0G2JU76	10116
A0A0G2JU77	A0A0G2JU77	10116
A0A0G2JU80	A0A0G2JU80	10116
A0A0G2JU83	A0A0G2JU83	10116
A0A0G2JU84	A0A0G2JU84	10116
A0A0G2JU89	A0A0G2JU89	10116
A0A0G2JU91	A0A0G2JU91	10116
A0A0G2JU92	A0A0G2JU92	10116
A0A0G2JU95	A0A0G2JU95	10116
A0A0G2JU97	A0A0G2JU97	10116
A0A0G2JU99	A0A0G2JU99	10116
A0A0G2JUA7	A0A0G2JUA7	10116
A0A0G2JUB3	A0A0G2JUB3	10116
A0A0G2JUB4	A0A0G2JUB4	10116
A0A0G2JUB5	A0A0G2JUB5	10116
A0A0G2JUC2	A0A0G2JUC2	10116
A0A0G2JUC3	A0A0G2JUC3	10116
A0A0G2JUC9	A0A0G2JUC9	10116
A0A0G2JUD0	A0A0G2JUD0	10116
A0A0G2JUD2	A0A0G2JUD2	10116
A0A0G2JUD4	A0A0G2JUD4	10116
A0A0G2JUD6	A0A0G2JUD6	10116
A0A0G2JUD9	A0A0G2JUD9	10116
A0A0G2JUE5	A0A0G2JUE5	10116
A0A0G2JUE9	A0A0G2JUE9	10116
A0A0G2JUF1	A0A0G2JUF1	10116
A0A0G2JUF5	A0A0G2JUF5	10116
A0A0G2JUF8	A0A0G2JUF8	10116
A0A0G2JUF9	A0A0G2JUF9	10116
A0A0G2JUG1	A0A0G2JUG1	10116
A0A0G2JUG2	A0A0G2JUG2	10116
A0A0G2JUG3	A0A0G2JUG3	10116
A0A0G2JUG5	A0A0G2JUG5	10116
A0A0G2JUH0	A0A0G2JUH0	10116
A0A0G2JUH4	A0A0G2JUH4	10116
A0A0G2JUH5	A0A0G2JUH5	10116
A0A0G2JUI3	A0A0G2JUI3	10116
A0A0G2JUI5	A0A0G2JUI5	10116
A0A0G2JUJ5	A0A0G2JUJ5	10116
A0A0G2JUJ9	A0A0G2JUJ9	10116
A0A0G2JUK4	A0A0G2JUK4	10116
A0A0G2JUK6	A0A0G2JUK6	10116
A0A0G2JUK9	A0A0G2JUK9	10116
A0A0G2JUL5	A0A0G2JUL5	10116
A0A0G2JUM0	A0A0G2JUM0	10116
A0A0G2JUM4	A0A0G2JUM4	10116
A0A0G2JUN7	A0A0G2JUN7	10116
A0A0G2JUP1	A0A0G2JUP1	10116
A0A0G2JUP3	A0A0G2JUP3	10116
A0A0G2JUQ8	A0A0G2JUQ8	10116
A0A0G2JUQ9	A0A0G2JUQ9	10116
A0A0G2JUR0	A0A0G2JUR0	10116
A0A0G2JUR6	A0A0G2JUR6	10116
A0A0G2JUS1	A0A0G2JUS1	10116
A0A0G2JUS4	A0A0G2JUS4	10116
A0A0G2JUS5	A0A0G2JUS5	10116
A0A0G2JUS6	A0A0G2JUS6	10116
A0A0G2JUT1	A0A0G2JUT1	10116
A0A0G2JUT2	A0A0G2JUT2	10116
A0A0G2JUT7	A0A0G2JUT7	10116
A0A0G2JUU5	A0A0G2JUU5	10116
A0A0G2JUU7	A0A0G2JUU7	10116
A0A0G2JUV4	A0A0G2JUV4	10116
A0A0G2JUV8	A0A0G2JUV8	10116
A0A0G2JUW1	A0A0G2JUW1	10116
A0A0G2JUW8	A0A0G2JUW8	10116
A0A0G2JUX0	A0A0G2JUX0	10116
A0A0G2JUX2	A0A0G2JUX2	10116
A0A0G2JUX4	A0A0G2JUX4	10116
A0A0G2JUX8	A0A0G2JUX8	10116
A0A0G2JUY1	A0A0G2JUY1	10116
A0A0G2JUZ0	A0A0G2JUZ0	10116
A0A0G2JUZ5	A0A0G2JUZ5	10116
A0A0G2JUZ9	A0A0G2JUZ9	10116
A0A0G2JV04	A0A0G2JV04	10116
A0A0G2JV08	A0A0G2JV08	10116
A0A0G2JV10	A0A0G2JV10	10116
A0A0G2JV11	A0A0G2JV11	10116
A0A0G2JV12	A0A0G2JV12	10116
A0A0G2JV16	A0A0G2JV16	10116
A0A0G2JV24	A0A0G2JV24	10116
A0A0G2JV37	A0A0G2JV37	10116
A0A0G2JV41	A0A0G2JV41	10116
A0A0G2JV52	A0A0G2JV52	10116
A0A0G2JV56	A0A0G2JV56	10116
A0A0G2JV62	A0A0G2JV62	10116
A0A0G2JV77	A0A0G2JV77	10116
A0A0G2JV78	A0A0G2JV78	10116
A0A0G2JV79	A0A0G2JV79	10116
A0A0G2JV84	A0A0G2JV84	10116
A0A0G2JV87	A0A0G2JV87	10116
A0A0G2JV96	A0A0G2JV96	10116
A0A0G2JVA4	A0A0G2JVA4	10116
A0A0G2JVB0	A0A0G2JVB0	10116
A0A0G2JVB2	A0A0G2JVB2	10116
A0A0G2JVB8	A0A0G2JVB8	10116
A0A0G2JVC0	A0A0G2JVC0	10116
A0A0G2JVC1	A0A0G2JVC1	10116
A0A0G2JVC8	A0A0G2JVC8	10116
A0A0G2JVD4	A0A0G2JVD4	10116
A0A0G2JVE0	A0A0G2JVE0	10116
A0A0G2JVE6	A0A0G2JVE6	10116
A0A0G2JVF0	A0A0G2JVF0	10116
A0A0G2JVF7	A0A0G2JVF7	10116
A0A0G2JVF8	A0A0G2JVF8	10116
A0A0G2JVG4	A0A0G2JVG4	10116
A0A0G2JVH1	A0A0G2JVH1	10116
A0A0G2JVH3	A0A0G2JVH3	10116
A0A0G2JVH7	A0A0G2JVH7	10116
A0A0G2JVI4	A0A0G2JVI4	10116
A0A0G2JVI6	A0A0G2JVI6	10116
A0A0G2JVI7	A0A0G2JVI7	10116
A0A0G2JVJ2	A0A0G2JVJ2	10116
A0A0G2JVK3	A0A0G2JVK3	10116
A0A0G2JVK4	A0A0G2JVK4	10116
A0A0G2JVK8	A0A0G2JVK8	10116
A0A0G2JVK9	A0A0G2JVK9	10116
A0A0G2JVL6	A0A0G2JVL6	10116
A0A0G2JVM1	A0A0G2JVM1	10116
A0A0G2JVM2	A0A0G2JVM2	10116
A0A0G2JVM7	A0A0G2JVM7	10116
A0A0G2JVN4	A0A0G2JVN4	10116
A0A0G2JVP5	A0A0G2JVP5	10116
A0A0G2JVP9	A0A0G2JVP9	10116
A0A0G2JVQ0	A0A0G2JVQ0	10116
A0A0G2JVQ1	A0A0G2JVQ1	10116
A0A0G2JVR0	A0A0G2JVR0	10116
A0A0G2JVR6	A0A0G2JVR6	10116
A0A0G2JVS9	A0A0G2JVS9	10116
A0A0G2JVT5	A0A0G2JVT5	10116
A0A0G2JVU1	A0A0G2JVU1	10116
A0A0G2JVU2	A0A0G2JVU2	10116
A0A0G2JVU3	A0A0G2JVU3	10116
A0A0G2JVV4	A0A0G2JVV4	10116
A0A0G2JVV5	A0A0G2JVV5	10116
A0A0G2JVW2	A0A0G2JVW2	10116
A0A0G2JVW5	A0A0G2JVW5	10116
A0A0G2JVX3	A0A0G2JVX3	10116
A0A0G2JVX7	A0A0G2JVX7	10116
A0A0G2JVY0	A0A0G2JVY0	10116
A0A0G2JVY2	A0A0G2JVY2	10116
A0A0G2JVY4	A0A0G2JVY4	10116
A0A0G2JVY9	A0A0G2JVY9	10116
A0A0G2JVZ5	A0A0G2JVZ5	10116
A0A0G2JVZ6	A0A0G2JVZ6	10116
A0A0G2JW03	A0A0G2JW03	10116
A0A0G2JW05	A0A0G2JW05	10116
A0A0G2JW08	A0A0G2JW08	10116
A0A0G2JW10	A0A0G2JW10	10116
A0A0G2JW11	A0A0G2JW11	10116
A0A0G2JW12	A0A0G2JW12	10116
A0A0G2JW17	A0A0G2JW17	10116
A0A0G2JW21	A0A0G2JW21	10116
A0A0G2JW25	A0A0G2JW25	10116
A0A0G2JW27	A0A0G2JW27	10116
A0A0G2JW28	A0A0G2JW28	10116
A0A0G2JW29	A0A0G2JW29	10116
A0A0G2JW30	A0A0G2JW30	10116
A0A0G2JW36	A0A0G2JW36	10116
A0A0G2JW37	A0A0G2JW37	10116
A0A0G2JW38	A0A0G2JW38	10116
A0A0G2JW50	A0A0G2JW50	10116
A0A0G2JW59	A0A0G2JW59	10116
A0A0G2JW64	A0A0G2JW64	10116
A0A0G2JW65	A0A0G2JW65	10116
A0A0G2JW69	A0A0G2JW69	10116
A0A0G2JW71	A0A0G2JW71	10116
A0A0G2JW72	A0A0G2JW72	10116
A0A0G2JW74	A0A0G2JW74	10116
A0A0G2JW77	A0A0G2JW77	10116
A0A0G2JW78	A0A0G2JW78	10116
A0A0G2JW79	A0A0G2JW79	10116
A0A0G2JW80	A0A0G2JW80	10116
A0A0G2JW83	A0A0G2JW83	10116
A0A0G2JW85	A0A0G2JW85	10116
A0A0G2JW90	A0A0G2JW90	10116
A0A0G2JW94	A0A0G2JW94	10116
A0A0G2JW96	A0A0G2JW96	10116
A0A0G2JWA1	A0A0G2JWA1	10116
A0A0G2JWA2	A0A0G2JWA2	10116
A0A0G2JWA9	A0A0G2JWA9	10116
A0A0G2JWC7	A0A0G2JWC7	10116
A0A0G2JWD1	A0A0G2JWD1	10116
A0A0G2JWD6	A0A0G2JWD6	10116
A0A0G2JWE1	A0A0G2JWE1	10116
A0A0G2JWE5	A0A0G2JWE5	10116
A0A0G2JWF0	A0A0G2JWF0	10116
A0A0G2JWG1	A0A0G2JWG1	10116
A0A0G2JWG6	A0A0G2JWG6	10116
A0A0G2JWG7	A0A0G2JWG7	10116
A0A0G2JWG8	A0A0G2JWG8	10116
A0A0G2JWH0	A0A0G2JWH0	10116
A0A0G2JWH3	A0A0G2JWH3	10116
A0A0G2JWJ0	A0A0G2JWJ0	10116
A0A0G2JWJ1	A0A0G2JWJ1	10116
A0A0G2JWJ5	A0A0G2JWJ5	10116
A0A0G2JWJ7	A0A0G2JWJ7	10116
A0A0G2JWJ8	A0A0G2JWJ8	10116
A0A0G2JWK0	A0A0G2JWK0	10116
A0A0G2JWK9	A0A0G2JWK9	10116
A0A0G2JWL3	A0A0G2JWL3	10116
A0A0G2JWL4	A0A0G2JWL4	10116
A0A0G2JWL6	A0A0G2JWL6	10116
A0A0G2JWM0	A0A0G2JWM0	10116
A0A0G2JWM7	A0A0G2JWM7	10116
A0A0G2JWN6	A0A0G2JWN6	10116
A0A0G2JWN8	A0A0G2JWN8	10116
A0A0G2JWP1	A0A0G2JWP1	10116
A0A0G2JWP2	A0A0G2JWP2	10116
A0A0G2JWP4	A0A0G2JWP4	10116
A0A0G2JWP8	A0A0G2JWP8	10116
A0A0G2JWP9	A0A0G2JWP9	10116
A0A0G2JWQ0	A0A0G2JWQ0	10116
A0A0G2JWQ8	A0A0G2JWQ8	10116
A0A0G2JWR9	A0A0G2JWR9	10116
A0A0G2JWS9	A0A0G2JWS9	10116
A0A0G2JWT3	A0A0G2JWT3	10116
A0A0G2JWT8	A0A0G2JWT8	10116
A0A0G2JWU1	A0A0G2JWU1	10116
A0A0G2JWU3	A0A0G2JWU3	10116
A0A0G2JWU8	A0A0G2JWU8	10116
A0A0G2JWV8	A0A0G2JWV8	10116
A0A0G2JWW2	A0A0G2JWW2	10116
A0A0G2JWW9	A0A0G2JWW9	10116
A0A0G2JWX1	A0A0G2JWX1	10116
A0A0G2JWX4	A0A0G2JWX4	10116
A0A0G2JWX9	A0A0G2JWX9	10116
A0A0G2JWY8	A0A0G2JWY8	10116
A0A0G2JWZ1	A0A0G2JWZ1	10116
A0A0G2JWZ2	A0A0G2JWZ2	10116
A0A0G2JWZ6	A0A0G2JWZ6	10116
A0A0G2JWZ8	A0A0G2JWZ8	10116
A0A0G2JX05	A0A0G2JX05	10116
A0A0G2JX15	A0A0G2JX15	10116
A0A0G2JX25	A0A0G2JX25	10116
A0A0G2JX26	A0A0G2JX26	10116
A0A0G2JX31	A0A0G2JX31	10116
A0A0G2JX32	A0A0G2JX32	10116
A0A0G2JX33	A0A0G2JX33	10116
A0A0G2JX37	A0A0G2JX37	10116
A0A0G2JX38	A0A0G2JX38	10116
A0A0G2JX46	A0A0G2JX46	10116
A0A0G2JX47	A0A0G2JX47	10116
A0A0G2JX48	A0A0G2JX48	10116
A0A0G2JX50	A0A0G2JX50	10116
A0A0G2JX52	A0A0G2JX52	10116
A0A0G2JX54	A0A0G2JX54	10116
A0A0G2JX58	A0A0G2JX58	10116
A0A0G2JX61	A0A0G2JX61	10116
A0A0G2JX63	A0A0G2JX63	10116
A0A0G2JX69	A0A0G2JX69	10116
A0A0G2JX75	A0A0G2JX75	10116
A0A0G2JX76	A0A0G2JX76	10116
A0A0G2JX78	A0A0G2JX78	10116
A0A0G2JX83	A0A0G2JX83	10116
