pair_id_clean	ida_clean	idb_clean	pubid	taxon	OmniPath_interactions
P58294_Q8TCW9	P58294	Q8TCW9	15772293	9606	1
P25090_Q8IVG9	Q8IVG9	P25090	15465011	9606	1
P01210_Q96LB2	P01210	Q96LB2	11850634	9606	1
P01210_Q96LB2	P01210	Q96LB2	15163697	9606	1
P01210_Q96LB2	P01210	Q96LB2	23396314	9606	1
O95800_P13501	P13501	O95800	17001303	9606	1
P09471_P30872	P30872	P09471	8145728	9606	1
P30968_P63096	P30968	P63096	8386608	9606	1
P13521_P30968	P30968	P13521	12581877	9606	1
P30968_Q02410	P30968	Q02410	17293448	9606	1
P30968_Q5JWF2	P30968	Q5JWF2	8386608	9606	1
P48357_Q14765	P48357	Q14765	10582086	9606	1
P05161_P35908	P05161	P35908	16009940	9606	1
P23415_Q9NQX3	Q9NQX3	P23415	14976213	9606	1
Q13007_Q8N6P7	Q13007	Q8N6P7	17208301	9606	1
Q8N6P7_Q9NYY1	Q9NYY1	Q8N6P7	11163236	9606	1
Q8N6P7_Q9NYY1	Q9NYY1	Q8N6P7	17208301	9606	1
P12757_P51668	P51668	P12757	11691834	9606	1
P09603_Q99062	P09603	Q99062	16492764	9606	1
P09603_P15509	P09603	P15509	10572088	9606	1
P09603_P17947	P17947	P09603	15676205	9606	1
Q9NRZ9_Q9UJW3	Q9NRZ9	Q9UJW3	17967891	9606	1
P27797_Q03519	P27797	Q03519	10618487	9606	1
P27797_Q03519	Q03519	P27797	10618487	9606	1
O43921_P29322	O43921	P29322	10072375	9606	1
O43921_P29322	O43921	P29322	9330863	9606	1
O43921_Q15375	O43921	Q15375	10072375	9606	1
O43921_Q15375	O43921	Q15375	9330863	9606	1
O43921_Q9UF33	O43921	Q9UF33	10072375	9606	1
O75475_P08319	O75475	P08319	15238362	9606	1
O75475_P07327	O75475	P07327	15238362	9606	1
O75475_P48506	O75475	P48506	16403949	9606	1
O75475_O94788	O75475	O94788	15238362	9606	1
P53675_Q676U5	Q676U5	P53675	20639872	9606	1
P01215_P18847	P18847	P01215	15961508	9606	1
P24522_Q01085	Q01085	P24522	21173571	9606	1
P24522_Q13151	Q13151	P24522	21173571	9606	1
P24522_P31483	P31483	P24522	21173571	9606	1
O95453_P24522	O95453	P24522	20932473	9606	1
Q08043_Q96B97	Q96B97	Q08043	15070900	9606	1
P09455_Q96B97	Q96B97	P09455	11564708	9606	1
P24468_P28702	P24468	P28702	10900149	9606	1
P24468_P28702	P28702	P24468	10900149	9606	1
Q71U36_Q9NQX3	Q9NQX3	Q71U36	1319186	9606	1
P78559_Q71U36	P78559	Q71U36	11278895	9606	1
P46821_Q71U36	P46821	Q71U36	11278895	9606	1
P46821_Q71U36	P46821	Q71U36	10679011	9606	1
Q71U36_Q9BY60	Q71U36	Q9BY60	11779480	9606	1
Q71U36_Q9BY60	Q71U36	Q9BY60	9892355	9606	1
Q71U36_Q8NG68	Q8NG68	Q71U36	22020298	9606	1
P51149_Q9BQS8	P51149	Q9BQS8	20100911	9606	1
P04141_P17947	P17947	P04141	15676205	9606	1
P15559_Q8NHM5	Q8NHM5	P15559	18838535	9606	1
O95352_Q9H1Y0	O95352	Q9H1Y0	11265251	9606	1
O14810_Q13277	O14810	Q13277	7553862	9606	1
P21860_Q96JA1	Q96JA1	P21860	16123311	9606	1
O14944_P21860	O14944	P21860	16829981	9606	1
O14944_P21860	O14944	P21860	22891299	9606	1
Q03518_Q14554	Q14554	Q03518	10618487	9606	1
O14964_O95405	O14964	O95405	11094085	9606	1
Q92843_Q96PG8	Q96PG8	Q92843	15694340	9606	1
P01574_Q13007	Q13007	P01574	18511292	9606	1
P01579_Q06323	P01579	Q06323	8051173	9606	1
P01579_Q9UL46	P01579	Q9UL46	8051173	9606	1
P01579_P40306	P01579	P40306	8811196	9606	1
P01579_P28062	P01579	P28062	8811196	9606	1
P01579_P28065	P01579	P28065	8811196	9606	1
P63211_Q9NPG1	P63211	Q9NPG1		9606	1
P63211_Q9NPG1	Q9NPG1	P63211	17251915	9606	1
P52799_Q8IV61	P52799	Q8IV61	9233798	9606	1
P27487_P51654	P51654	P27487	17549790	9606	1
Q05048_Q92797	Q92797	Q05048	10669729	9606	1
P07437_P48995	P07437	P48995	15935109	9606	1
P48995_Q13255	P48995	Q13255		9606	1
P48995_Q13255	Q13255	P48995	14614461	9606	1
O95831_P55957	P55957	O95831	15537572	9606	1
O95831_P55957	P55957	O95831	11063743	9606	1
P10606_P55957	P55957	P10606	9727492	9606	1
P07858_P55957	P07858	P55957	14581476	9606	1
P07711_P55957	P07711	P55957	14581476	9606	1
P25774_P55957	P25774	P55957	14581476	9606	1
P55957_Q9Y6C9	Q9Y6C9	P55957	20436477	9606	1
P55957_Q9Y6C9	Q9Y6C9	P55957	21295084	9606	1
P09668_P55957	P09668	P55957	14581476	9606	1
P55957_Q14249	P55957	Q14249	11753562	9606	1
P55957_Q14249	P55957	Q14249	11452314	9606	1
P62913_Q9Y4A5	P62913	Q9Y4A5	20194507	9606	1
P49116_Q8N5C8	Q8N5C8	P49116	14633987	9606	1
Q13748_Q8NG68	Q8NG68	Q13748	22020298	9606	1
Q08334_Q9NPH9	Q9NPH9	Q08334	17208301	9606	1
Q08334_Q8IU54	Q8IU54	Q08334	12469119	9606	1
O75340_Q8IWX8	O75340	Q8IWX8	24078636	9606	1
O75340_Q8IWX8	O75340	Q8IWX8	22437941	9606	1
P46934_P62875	P46934	P62875	17996703	9606	1
P35125_P60953	P60953	P35125	12612085	9606	1
Q6ZN44_Q9HB63	Q9HB63	Q6ZN44	12598531	9606	1
P01584_P12544	P12544	P01584	19254476	9606	1
P01584_P51878	P51878	P01584	17039247	9606	1
P30101_Q03519	Q03519	P30101	10618487	9606	1
P15248_P31785	P15248	P31785	11418623	9606	1
P15248_P31785	P31785	P15248		9606	1
P26718_Q9BZM5	Q9BZM5	P26718	10894171	9606	1
P61956_Q9UKL0	P61956	Q9UKL0	19394292	9606	1
O75462_P26441	P26441	O75462	11294841	9606	1
Q15554_Q96MF7	Q96MF7	Q15554	19308705	9606	1
P20783_Q15319	Q15319	P20783	15465029	9606	1
Q9P1A6_Q9UPX8	Q9UPX8	Q9P1A6	10433268	9606	1
O14807_Q9UQ13	Q9UQ13	O14807	10783161	9606	1
O14807_P49354	P49354	O14807	24294527	9606	1
O14807_P49356	P49356	O14807	24294527	9606	1
A7KAX9_Q07960	A7KAX9	Q07960	12446789	9606	1
A7KAX9_Q07960	Q07960	A7KAX9		9606	1
Q07960_Q9NZN5	Q9NZN5	Q07960	11373293	9606	1
P78344_Q13490	P78344	Q13490	14960583	9606	1
Q13489_Q13490	Q13489	Q13490	23070005	9606	1
Q13489_Q13490	Q13490	Q13489		9606	1
P01215_P16473	P01215	P16473	12045258	9606	1
O76064_Q8IYW5	O76064	Q8IYW5	20385750	9606	1
O95714_Q8IYW5	O95714	Q8IYW5	20023648	9606	1
P12757_P61077	P61077	P12757	11691834	9606	1
Q71DI3_Q86X55	Q86X55	Q71DI3	16497732	9606	1
Q71DI3_Q86X55	Q86X55	Q71DI3	15471871	9606	1
Q71DI3_Q86X55	Q86X55	Q71DI3	15345777	9606	1
Q96MF7_Q9NYB0	Q96MF7	Q9NYB0	19308705	9606	1
P11487_Q15475	Q15475	P11487	12874121	9606	1
P32243_Q15475	Q15475	P32243	14695375	9606	1
P56178_Q15475	Q15475	P56178	14695375	9606	1
Q15475_Q8NES3	Q15475	Q8NES3	14695375	9606	1
O15520_Q15475	Q15475	O15520	12874121	9606	1
P32242_Q15475	Q15475	P32242	14695375	9606	1
Q02962_Q15475	Q15475	Q02962	17035528	9606	1
Q15475_Q96NX9	Q15475	Q96NX9	14695375	9606	1
A6NHT5_Q15475	Q15475	A6NHT5	14695375	9606	1
A6NHT5_Q15475	Q15475	A6NHT5	12874121	9606	1
Q12951_Q15475	Q12951	Q15475	17035528	9606	1
P15172_P40424	P40424	P15172	15149596	9606	1
Q9GZX6_Q9UHF4	Q9GZX6	Q9UHF4	17208301	9606	1
O94813_Q8WZ75	O94813	Q8WZ75	12941633	9606	1
Q92698_Q96NY9	Q92698	Q96NY9	19017809	9606	1
Q96NY9_Q9H816	Q9H816	Q96NY9	18469862	9606	1
P09919_P15509	P09919	P15509	10572088	9606	1
Q16570_Q8WXX5	Q8WXX5	Q16570	8132497	9606	1
P09471_Q9UBS5	Q9UBS5	P09471	12917685	9606	1
O95405_P35658	P35658	O95405	12191473	9606	1
O60462_P49767	O60462	P49767	16816121	9606	1
O60462_P49767	P49767	O60462	16816121	9606	1
P78504_Q86YT6	Q86YT6	P78504	12530964	9606	1
P78504_Q86YT6	Q86YT6	P78504	18043734	9606	1
P04628_P78504	P04628	P78504	18495817	9606	1
P11487_Q12951	P11487	Q12951	12702667	9606	1
O94986_P16871	P16871	O94986	20167604	9606	1
Q9NZU7_Q9UL62	Q9NZU7	Q9UL62	15895247	9606	1
P54792_Q9Y4D1	P54792	Q9Y4D1	23151663	9606	1
Q03519_Q14554	Q14554	Q03519	10618487	9606	1
P51610_Q8TAK5	Q8TAK5	P51610	10675337	9606	1
O95084_Q9NYJ8	Q9NYJ8	O95084	12150997	9606	1
P12757_P62837	P62837	P12757	11691834	9606	1
P16520_Q9NPG1	P16520	Q9NPG1		9606	1
P16520_Q9NPG1	Q9NPG1	P16520	17251915	9606	1
P16520_P43115	P43115	P16520	12038972	9606	1
O60216_Q9Y6M0	Q9Y6M0	O60216	11875078	9606	1
Q99717_Q9UNE7	Q9UNE7	Q99717	21454478	9606	1
Q99717_Q9UNE7	Q9UNE7	Q99717	22298955	9606	1
P09919_P17947	P17947	P09919	15676205	9606	1
Q13216_Q15560	Q13216	Q15560	16916636	9606	1
P04075_P29466	P29466	P04075	17959595	9606	1
P06733_P29466	P29466	P06733	17959595	9606	1
P29466_P60174	P29466	P60174	17959595	9606	1
P29466_P51878	P29466	P51878	11432859	9606	1
P29466_P51878	P29466	P51878	11536016	9606	1
P29466_P51878	P29466	P51878	15383541	9606	1
P29466_P51878	P29466	P51878	11051551	9606	1
P29466_Q8WXC3	Q8WXC3	P29466	12656673	9606	1
P29466_P50453	P50453	P29466	10477277	9606	1
P29466_Q6UXS9	Q6UXS9	P29466	16625199	9606	1
Q96A56_Q9BXW4	Q96A56	Q9BXW4	22421968	9606	1
P06899_P26927	P26927	P06899	18675384	9606	1
P61956_Q6VMQ6	P61956	Q6VMQ6	18842587	9606	1
P61956_Q6VMQ6	P61956	Q6VMQ6	16524884	9606	1
P31948_P40933	P40933	P31948	21903422	9606	1
Q8NG68_Q9NY65	Q8NG68	Q9NY65	22020298	9606	1
P27695_Q7Z370	Q7Z370	P27695	10023679	9606	1
O94761_P27695	O94761	P27695	19567405	9606	1
P0C0S5_Q99496	Q99496	P0C0S5	17636032	9606	1
P0C0S5_Q99496	Q99496	P0C0S5	15386022	9606	1
P41134_Q92858	P41134	Q92858	16407553	9606	1
O14770_P26367	O14770	P26367	12183364	9606	1
P26367_P55347	P55347	P26367	20413611	9606	1
P26367_Q8N474	P26367	Q8N474	20027618	9606	1
P26367_Q96HF1	P26367	Q96HF1	20027618	9606	1
P26367_Q96HF1	P26367	Q96HF1	11069887	9606	1
O75444_P26367	P26367	O75444	12128206	9606	1
P26367_Q8TF72	P26367	Q8TF72	20081189	9606	1
P26367_Q13461	P26367	Q13461	11980846	9606	1
P26367_Q13394	P26367	Q13394	12642482	9606	1
P40933_Q13451	P40933	Q13451	21903422	9606	1
Q93008_Q9H992	Q93008	Q9H992	18410486	9606	1
P11940_P78344	P11940	P78344	10944120	9606	1
P11940_P78344	P11940	P78344	9195926	9606	1
P11940_P78344	P78344	P11940	10944120	9606	1
P11940_P78344	P78344	P11940	9195926	9606	1
P78344_Q9BXL6	P78344	Q9BXL6	9878069	9606	1
P10070_Q96QV1	P10070	Q96QV1	16571352	9606	1
Q9BY60_Q9NQX3	Q9BY60	Q9NQX3	10900017	9606	1
Q9BY60_Q9NQX3	Q9NQX3	Q9BY60	10900017	9606	1
P06899_Q9UPT9	Q9UPT9	P06899	18206973	9606	1
P06899_P46736	P46736	P06899	19202061	9606	1
P06899_P55209	P55209	P06899	20002496	9606	1
O76064_P06899	O76064	P06899	19015238	9606	1
O75364_Q13330	O75364	Q13330	21368136	9606	1
O15318_Q9UKD2	Q9UKD2	O15318	19631370	9606	1
O15198_Q9HAU4	Q9HAU4	O15198	22298955	9606	1
Q9NSB8_Q9Y566	Q9NSB8	Q9Y566	10433269	9606	1
Q9NSB8_Q9Y566	Q9Y566	Q9NSB8	10433269	9606	1
Q9P1A6_Q9Y566	Q9Y566	Q9P1A6	10433268	9606	1
P40933_Q9BT40	P40933	Q9BT40	21903422	9606	1
P40933_Q9H171	P40933	Q9H171	19590578	9606	1
P40933_Q9H171	Q9H171	P40933	19590578	9606	1
P01571_P48551	P01571	P48551	7623815	9606	1
Q96MF7_Q99598	Q96MF7	Q99598	16055714	9606	1
P01137_P13385	P13385	P01137	17030617	9606	1
P01137_P63151	P01137	P63151	19114990	9606	1
P01137_P63151	P63151	P01137		9606	1
Q02363_Q92858	Q02363	Q92858	16407553	9606	1
Q16695_Q4FZB7	Q4FZB7	Q16695	19218832	9606	1
P17693_P26715	P17693	P26715	9560253	9606	1
O94907_Q8NCW0	O94907	Q8NCW0	12050670	9606	1
Q06546_Q16881	Q06546	Q16881	19114066	9606	1
Q8TDD2_Q9H6W3	Q9H6W3	Q8TDD2	19927124	9606	1
P0C0S5_Q9UPT9	Q9UPT9	P0C0S5	18469533	9606	1
P00450_Q15465	Q15465	P00450	15618519	9606	1
P00450_Q15465	Q15465	P00450	17419683	9606	1
P00450_Q15465	Q15465	P00450	9811851	9606	1
P00450_Q15465	Q15465	P00450	14556242	9606	1
P29372_Q9UIS9	P29372	Q9UIS9	17129768	9606	1
P08134_P52306	P52306	P08134	21242305	9606	1
O94761_Q8IWV8	Q8IWV8	O94761	15317757	9606	1
O94761_Q8IWV8	Q8IWV8	O94761	20096650	9606	1
Q9HCU5_Q9NR31	Q9NR31	Q9HCU5	11208115	9606	1
P07477_P55085	P07477	P55085	9349532	9606	1
Q92833_Q9H9B1	Q92833	Q9H9B1	19010785	9606	1
Q9HCC9_Q9UHA4	Q9UHA4	Q9HCC9	19460345	9606	1
P12757_Q99717	P12757	Q99717	12419246	9606	1
P12757_Q99717	P12757	Q99717	22298955	9606	1
P05164_P11215	P11215	P05164	12824186	9606	1
P98164_Q15465	P98164	Q15465	11964399	9606	1
Q96BI3_Q9Y219	Q96BI3	Q9Y219	12551931	9606	1
P19474_P49915	P19474	P49915	24462112	9606	1
Q16401_Q9UNM6	Q16401	Q9UNM6	9476896	9606	1
P40306_Q9UNM6	P40306	Q9UNM6	15653075	9606	1
P28062_Q9UNM6	P28062	Q9UNM6	9620878	9606	1
P28062_Q9UNM6	P28062	Q9UNM6	15653075	9606	1
P28062_Q9UNM6	P28062	Q9UNM6	9741626	9606	1
P28065_Q9UNM6	P28065	Q9UNM6	15653075	9606	1
P28065_Q9UNM6	Q9UNM6	P28065	15653075	9606	1
P40424_Q9Y6P5	P40424	Q9Y6P5	23274085	9606	1
P78357_Q8N2Q7	P78357	Q8N2Q7	7736595	9606	1
P78357_Q8N2Q7	P78357	Q8N2Q7	9325340	9606	1
P78357_Q8N2Q7	Q8N2Q7	P78357	7736595	9606	1
P78357_Q8N2Q7	Q8N2Q7	P78357	9325340	9606	1
P42765_Q12983	P42765	Q12983	19136941	9606	1
Q13162_Q8NHM5	Q8NHM5	Q13162	18838535	9606	1
Q5VWX1_Q8IV61	Q5VWX1	Q8IV61	9571195	9606	1
Q5VWX1_Q8IV61	Q5VWX1	Q8IV61	9743338	9606	1
P56279_Q08117	Q08117	P56279	12421830	9606	1
Q92786_Q99684	Q92786	Q99684	18652815	9606	1
Q15319_Q99684	Q15319	Q99684	15254021	9606	1
Q92804_Q99873	Q99873	Q92804	19124016	9606	1
Q92804_Q99873	Q99873	Q92804	15782174	9606	1
Q9BRR0_Q9Y4P8	Q9BRR0	Q9Y4P8	23434374	9606	1
P63096_Q9HBW0	Q9HBW0	P63096	11093753	9606	1
P63096_Q9HBW0	Q9HBW0	P63096	15856019	9606	1
P63096_Q96RI0	P63096	Q96RI0		9606	1
P43115_P63096	P43115	P63096	12038972	9606	1
P63096_Q9UBY5	Q9UBY5	P63096	11093753	9606	1
O15182_Q15154	Q15154	O15182	12403812	9606	1
Q7Z401_Q9NPI1	Q7Z401	Q9NPI1	19111069	9606	1
P40306_P51665	P40306	P51665	15653075	9606	1
P28062_P51665	P28062	P51665	9620878	9606	1
P28062_P51665	P28062	P51665	15653075	9606	1
P28062_P51665	P28062	P51665	9741626	9606	1
P28065_P51665	P28065	P51665	15653075	9606	1
P28065_P51665	P51665	P28065	15653075	9606	1
Q96KQ7_Q9UBC3	Q96KQ7	Q9UBC3	19308066	9606	1
P21741_Q04721	P21741	Q04721	18469519	9606	1
Q04721_Q8NBL1	Q8NBL1	Q04721	22872643	9606	1
A0PJZ3_Q04721	A0PJZ3	Q04721	22117070	9606	1
Q04721_Q4G148	Q4G148	Q04721	22117070	9606	1
O15027_Q92734	Q92734	O15027	21478858	9606	1
P17980_P25789	P17980	P25789	9620878	9606	1
P17980_P25789	P17980	P25789	15653075	9606	1
P17980_P25789	P17980	P25789	9741626	9606	1
P17980_P25789	P25789	P17980	9620878	9606	1
P17980_P25789	P25789	P17980	15653075	9606	1
P17980_P25789	P25789	P17980	9741626	9606	1
P17980_Q16401	P17980	Q16401	9476896	9606	1
P17980_P40306	P40306	P17980	15653075	9606	1
P17980_P28065	P17980	P28065	15653075	9606	1
P17980_P28065	P28065	P17980	15653075	9606	1
P35998_P40306	P40306	P35998	15653075	9606	1
P28065_P35998	P28065	P35998	15653075	9606	1
P28065_P35998	P35998	P28065	15653075	9606	1
Q15848_Q96A54	Q15848	Q96A54	16622416	9606	1
O43242_Q99436	O43242	Q99436	9620878	9606	1
O43242_Q99436	O43242	Q99436	15653075	9606	1
O43242_Q99436	O43242	Q99436	9741626	9606	1
O43242_Q99436	Q99436	O43242	9620878	9606	1
O43242_Q99436	Q99436	O43242	15653075	9606	1
O43242_Q99436	Q99436	O43242	9741626	9606	1
O43242_Q16401	O43242	Q16401	9476896	9606	1
O43242_P40306	O43242	P40306	15653075	9606	1
O43242_P40306	P40306	O43242	15653075	9606	1
O43242_P49721	O43242	P49721	9620878	9606	1
O43242_P49721	O43242	P49721	9741626	9606	1
O43242_P49721	P49721	O43242	9620878	9606	1
O43242_P49721	P49721	O43242	9741626	9606	1
O43242_P28062	O43242	P28062	9620878	9606	1
O43242_P28062	O43242	P28062	15653075	9606	1
O43242_P28062	O43242	P28062	9741626	9606	1
O43242_P28062	P28062	O43242	9620878	9606	1
O43242_P28062	P28062	O43242	15653075	9606	1
O43242_P28062	P28062	O43242	9741626	9606	1
O43242_P28065	O43242	P28065	15653075	9606	1
O43242_P28065	P28065	O43242	15653075	9606	1
O43242_P20618	O43242	P20618	9620878	9606	1
O43242_P20618	O43242	P20618	9741626	9606	1
O43242_P20618	P20618	O43242	9620878	9606	1
O43242_P20618	P20618	O43242	9741626	9606	1
O00555_Q13277	O00555	Q13277	8524397	9606	1
O00555_Q13277	O00555	Q13277	9593683	9606	1
O00555_Q13277	Q13277	O00555	8524397	9606	1
O00555_Q13277	Q13277	O00555	9593683	9606	1
P02771_Q15911	Q15911	P02771	16251211	9606	1
P63092_Q08828	P63092	Q08828	17652154	9606	1
P63092_Q08828	P63092	Q08828	15568017	9606	1
P63092_Q08828	Q08828	P63092		9606	1
O75084_P63092	O75084	P63092	22944199	9606	1
P43116_P63092	P43116	P63092	16293724	9606	1
Q14831_Q96CN9	Q14831	Q96CN9	11891216	9606	1
Q14831_Q96CN9	Q96CN9	Q14831	11891216	9606	1
P51003_Q6UN15	Q6UN15	P51003	14749727	9606	1
Q14703_Q96BA8	Q14703	Q96BA8	16417584	9606	1
O43462_Q96BA8	O43462	Q96BA8	16417584	9606	1
O43186_Q02446	Q02446	O43186	15781457	9606	1
P07384_Q9Y6J0	P07384	Q9Y6J0	12114545	9606	1
O15527_P07384	P07384	O15527	18294929	9606	1
O15020_P07384	P07384	O15020	11880203	9606	1
O15020_P07384	P07384	O15020	12446661	9606	1
P0C0S5_Q86Y13	Q86Y13	P0C0S5	18206970	9606	1
P55317_Q14938	P55317	Q14938	24801505	9606	1
O14654_Q13588	O14654	Q13588	10594015	9606	1
P40306_P62191	P40306	P62191	15653075	9606	1
P28065_P62191	P28065	P62191	15653075	9606	1
P28070_P62191	P28070	P62191	9620878	9606	1
P28070_P62191	P28070	P62191	15653075	9606	1
P28070_P62191	P28070	P62191	9741626	9606	1
Q08043_Q9Y2J0	Q08043	Q9Y2J0	8943213	9606	1
Q08043_Q9Y2J0	Q9Y2J0	Q08043	8943213	9606	1
P17600_P47756	P17600	P47756	9463375	9606	1
P17600_P47756	P47756	P17600	9463375	9606	1
Q9P212_Q9UBI6	Q9UBI6	Q9P212	17251915	9606	1
P40306_Q13200	P40306	Q13200	15653075	9606	1
P28062_Q13200	P28062	Q13200	9620878	9606	1
P28062_Q13200	P28062	Q13200	15653075	9606	1
P28062_Q13200	P28062	Q13200	9741626	9606	1
P28065_Q13200	P28065	Q13200	15653075	9606	1
P28065_Q13200	Q13200	P28065	15653075	9606	1
P68366_Q8NG68	Q8NG68	P68366	22020298	9606	1
P09630_Q9NRZ9	Q9NRZ9	P09630	20161795	9606	1
Q86VS8_Q9UEW3	Q86VS8	Q9UEW3	17237231	9606	1
O95405_P49790	P49790	O95405	12191473	9606	1
Q92734_Q96JE7	Q92734	Q96JE7	21478858	9606	1
P25788_Q06323	P25788	Q06323	15653075	9606	1
P25788_Q9UL46	P25788	Q9UL46	15653075	9606	1
P25788_Q16401	P25788	Q16401	9620878	9606	1
P25788_Q16401	P25788	Q16401	15653075	9606	1
P25788_Q16401	P25788	Q16401	9741626	9606	1
P25788_P40306	P25788	P40306	9419215	9606	1
P0C0S5_Q06587	Q06587	P0C0S5	15386022	9606	1
P04233_Q99538	P04233	Q99538	14966190	9606	1
P10070_Q2M1P5	P10070	Q2M1P5		9606	1
P10070_Q2M1P5	Q2M1P5	P10070	19549984	9606	1
Q15154_Q8N4C6	Q15154	Q8N4C6	12403812	9606	1
O00470_P28356	P28356	O00470	10523646	9606	1
Q6PEY2_Q8NG68	Q8NG68	Q6PEY2	22020298	9606	1
P18583_Q96T37	Q96T37	P18583	19786495	9606	1
P13760_Q99538	P13760	Q99538	14966190	9606	1
P49639_P55347	P55347	P49639	9582372	9606	1
O75461_Q9UBK9	O75461	Q9UBK9	12909625	9606	1
O00231_P25789	O00231	P25789	9620878	9606	1
O00231_P25789	O00231	P25789	15653075	9606	1
O00231_P25789	O00231	P25789	9741626	9606	1
O00231_P25789	P25789	O00231	9620878	9606	1
O00231_P25789	P25789	O00231	15653075	9606	1
O00231_P25789	P25789	O00231	9741626	9606	1
O00231_Q16401	O00231	Q16401	9476896	9606	1
O00231_Q16401	Q16401	O00231	9476896	9606	1
O00231_P40306	O00231	P40306	15653075	9606	1
O00231_P40306	P40306	O00231	15653075	9606	1
O00231_P28062	O00231	P28062	9620878	9606	1
O00231_P28062	O00231	P28062	15653075	9606	1
O00231_P28062	O00231	P28062	9741626	9606	1
O00231_P28062	P28062	O00231	9620878	9606	1
O00231_P28062	P28062	O00231	15653075	9606	1
O00231_P28062	P28062	O00231	9741626	9606	1
O00231_P28072	O00231	P28072	9620878	9606	1
O00231_P28072	O00231	P28072	15653075	9606	1
O00231_P28072	O00231	P28072	9741626	9606	1
O00231_P28072	P28072	O00231	9620878	9606	1
O00231_P28072	P28072	O00231	15653075	9606	1
O00231_P28072	P28072	O00231	9741626	9606	1
O00231_P28065	O00231	P28065	15653075	9606	1
O00231_P28065	P28065	O00231	15653075	9606	1
P16473_Q96T91	Q96T91	P16473	12045258	9606	1
P0C0S5_Q5VVJ2	Q5VVJ2	P0C0S5	17707232	9606	1
P01833_Q8WXX5	P01833	Q8WXX5	11509627	9606	1
Q86VW0_Q9UL62	Q86VW0	Q9UL62	20164195	9606	1
Q14254_Q9C0B5	Q9C0B5	Q14254	22081607	9606	1
Q8WWY8_Q9HBW0	Q8WWY8	Q9HBW0	9525886	9606	1
P25789_Q06323	P25789	Q06323	15653075	9606	1
P28066_Q06323	P28066	Q06323	15653075	9606	1
P28074_Q06323	P28074	Q06323	15653075	9606	1
P49720_Q06323	P49720	Q06323	15653075	9606	1
P40306_Q06323	P40306	Q06323	15653075	9606	1
P49721_Q06323	P49721	Q06323	15653075	9606	1
P28062_Q06323	P28062	Q06323	15653075	9606	1
P28072_Q06323	P28072	Q06323	15653075	9606	1
P28072_Q06323	Q06323	P28072	15653075	9606	1
P25787_Q06323	P25787	Q06323	15653075	9606	1
P20618_Q06323	P20618	Q06323	15653075	9606	1
P28070_Q06323	P28070	Q06323	15653075	9606	1
O15503_Q8NC51	O15503	Q8NC51	18786561	9606	1
Q86YT6_Q9NYJ7	Q86YT6	Q9NYJ7	16140393	9606	1
P06746_Q96LA8	Q96LA8	P06746	16600869	9606	1
P07942_P23229	P07942	P23229	9889149	9606	1
P07942_P23229	P23229	P07942		9606	1
P35754_P68133	P35754	P68133	12556467	9606	1
P25789_Q9UL46	P25789	Q9UL46	15653075	9606	1
P25789_Q9UL46	Q9UL46	P25789	15653075	9606	1
P25789_P40306	P25789	P40306	9419215	9606	1
P25789_P40306	P40306	P25789	9419215	9606	1
P68363_Q8NG68	Q8NG68	P68363	22020298	9606	1
P21579_P53680	P53680	P21579	8087843	9606	1
P21579_Q13277	P21579	Q13277	7559535	9606	1
P21579_Q13277	P21579	Q13277	1321498	9606	1
P21579_Q15878	P21579	Q15878	12645522	9606	1
P17480_Q8IWS0	Q8IWS0	P17480	23229552	9606	1
P62333_Q16401	P62333	Q16401	9476896	9606	1
P40306_P62333	P40306	P62333	15653075	9606	1
P28062_P62333	P28062	P62333	9620878	9606	1
P28062_P62333	P28062	P62333	15653075	9606	1
P28062_P62333	P28062	P62333	9741626	9606	1
P28065_P62333	P28065	P62333	15653075	9606	1
P28065_P62333	P62333	P28065	15653075	9606	1
P28070_P62333	P28070	P62333	9620878	9606	1
P28070_P62333	P28070	P62333	15653075	9606	1
P28070_P62333	P28070	P62333	9741626	9606	1
P09471_P25105	P25105	P09471	3013161	9606	1
P09471_P25105	P25105	P09471	1311408	9606	1
P0C0S5_P46736	P46736	P0C0S5	19202061	9606	1
P48065_Q9HAP6	Q9HAP6	P48065	10228153	9606	1
P48065_Q9NUP9	Q9NUP9	P48065	10228153	9606	1
P04628_P56178	P04628	P56178	18495817	9606	1
P04628_Q02962	P04628	Q02962	18495817	9606	1
P04628_Q06710	P04628	Q06710	18495817	9606	1
P04628_Q6ZQN5	P04628	Q6ZQN5	18495817	9606	1
P04628_P52951	P04628	P52951	18495817	9606	1
P28066_Q9UL46	P28066	Q9UL46	15653075	9606	1
P28074_Q9UL46	P28074	Q9UL46	15653075	9606	1
P28074_Q9UL46	Q9UL46	P28074	15653075	9606	1
P60900_Q9UL46	P60900	Q9UL46	15653075	9606	1
P49720_Q9UL46	P49720	Q9UL46	15653075	9606	1
P40306_Q9UL46	P40306	Q9UL46	15653075	9606	1
P49721_Q9UL46	P49721	Q9UL46	15653075	9606	1
P28062_Q9UL46	P28062	Q9UL46	15653075	9606	1
P28072_Q9UL46	P28072	Q9UL46	15653075	9606	1
P28072_Q9UL46	Q9UL46	P28072	15653075	9606	1
P20618_Q9UL46	P20618	Q9UL46	15653075	9606	1
P28070_Q9UL46	P28070	Q9UL46	15653075	9606	1
P07711_P13760	P13760	P07711	14966190	9606	1
O95997_Q99612	Q99612	O95997	20116377	9606	1
