pair_id_clean	ida_clean	idb_clean	pubid	sources	is_directed	is_stimulation	is_inhibition	taxon	OmniPath_interactions
P06239_Q13813	P06239	Q13813	11971983	MIMP;phosphoELM	1	0	0	9606	1
P06239_Q05469	P06239	Q05469	3345839	phosphoELM	1	0	0	9606	1
P06239_Q05469	P06239	Q05469	9417067	phosphoELM	1	0	0	9606	1
P06239_Q05469	P06239	Q05469	15033481	phosphoELM	1	0	0	9606	1
P06239_Q05469	P06239	Q05469	2537200	phosphoELM	1	0	0	9606	1
P06239_Q05469	P06239	Q05469	16188906	phosphoELM	1	0	0	9606	1
P06239_Q05469	P06239	Q05469	15308678	phosphoELM	1	0	0	9606	1
P06239_Q13291	P06239	Q13291	11806999	Laudanna_effects;PhosphoSite_dir;PhosphoSite;phosphoELM;Laudanna_sigflow;MIMP;Wang	1	1	0	9606	1
P06239_Q9BWW4	P06239	Q9BWW4	18080319	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O14746_P06239	P06239	O14746	10224060	phosphoELM	1	0	0	9606	1
P06239_P15531	P06239	P15531	8810265	phosphoELM	1	0	0	9606	1
P06239_P15531	P06239	P15531	8245015	phosphoELM	1	0	0	9606	1
P06239_Q12809	P06239	Q12809	11953308	phosphoELM	1	0	0	9606	1
P06239_Q12809	P06239	Q12809	10837251	phosphoELM	1	0	0	9606	1
P05107_P06239	P06239	P05107	22990843	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P06239_P52757	P06239	P52757	19201754	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P06239_Q12972	P06239	Q12972	9407077	phosphoELM	1	0	0	9606	1
P06239_Q12798	P06239	Q12798	11279195	phosphoELM	1	0	0	9606	1
P06239_Q6ISU1	Q6ISU1	P06239	20626350	Signor;SignaLink3	1	1	0	9606	1
P06239_Q9UNN4	P06239	Q9UNN4	12107178	phosphoELM	1	0	0	9606	1
Q04206_Q99966	Q04206	Q99966	9660950	Signor	1	1	0	9606	1
Q13158_Q13233	Q13233	Q13158	15001534	Signor;PhosphoPoint;PhosphoSite;MIMP	1	0	1	9606	1
P28482_Q13158	P28482	Q13158	15001534	phosphoELM	1	0	0	9606	1
P28482_Q13158	Q13158	P28482		Laudanna_effects;Laudanna_sigflow;Wang	1	1	0	9606	1
P67870_Q13158	P67870	Q13158	26253696	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O14733_Q13158	O14733	Q13158	15001534	Signor;PhosphoSite;MIMP	1	0	1	9606	1
Q13158_Q93038	Q13158	Q93038	9052839	DeathDomain	0	0	0	9606	1
Q13158_Q93038	Q13158	Q93038	9430227	DeathDomain	0	0	0	9606	1
Q13158_Q9BV47	Q9BV47	Q13158	24548998	Signor	1	0	1	9606	1
Q02539_Q15369	Q15369	Q02539	20551309	Signor	1	1	0	9606	1
Q02539_Q15369	Q15369	Q02539	20439994	Signor	1	1	0	9606	1
P01106_Q05516	Q05516	P01106	18246121	SPIKE	1	1	0	9606	1
P01106_Q05516	Q05516	P01106	19723763	SPIKE	1	1	0	9606	1
P01106_P38936	P38936	P01106		Laudanna_effects;Laudanna_sigflow;Wang	1	0	1	9606	1
P01106_P42224	P42224	P01106	10637230	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	1	9606	1
P01106_P06730	P06730	P01106		Laudanna_effects;Laudanna_sigflow;Wang	1	0	1	9606	1
P01106_Q92905	Q92905	P01106	18926707	SPIKE	1	1	0	9606	1
P01106_Q01094	P01106	Q01094	15944709	SPIKE	1	1	0	9606	1
P01106_P24941	P24941	P01106	8386367	dbPTM;SPIKE	1	1	0	9606	1
P01106_P24941	P24941	P01106	17558397	dbPTM;SPIKE	1	1	0	9606	1
P01106_P24941	P24941	P01106	19966300	dbPTM;SPIKE	1	1	0	9606	1
P01106_P24941	P24941	P01106	20713526	dbPTM;SPIKE	1	1	0	9606	1
P01106_P24941	P24941	P01106	17081983	dbPTM;SPIKE	1	1	0	9606	1
P01106_P24941	P24941	P01106	18669648	dbPTM;SPIKE	1	1	0	9606	1
P01106_P24941	P24941	P01106	15103331	dbPTM;SPIKE	1	1	0	9606	1
P01106_Q15717	Q15717	P01106	18519672	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	1	9606	1
P01106_Q15717	Q15717	P01106	19574298	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	1	9606	1
O43521_P01106	P01106	O43521	12209154	SPIKE	1	1	0	9606	1
P01106_P45984	P45984	P01106	10551811	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P01106_P62714	P62714	P01106	16987807	Signor;ACSN;DEPOD	1	0	1	9606	1
P01106_P62714	P62714	P01106	15048125	Signor;ACSN;DEPOD	1	0	1	9606	1
P01106_Q96AE4	Q96AE4	P01106	15502847	SPIKE;ACSN	1	1	0	9606	1
P01106_Q92831	Q92831	P01106	16126174	dbPTM;ACSN	1	0	0	9606	1
P01106_Q8TEK3	Q8TEK3	P01106	26199140	Signor	1	1	0	9606	1
P01106_Q9UHX1	Q9UHX1	P01106	20420426	SPIKE	1	0	1	9606	1
P01106_Q01085	Q01085	P01106	17620417	SignaLink3	1	0	0	9606	1
P01106_Q9Y219	P01106	Q9Y219	20133585	SPIKE	1	1	0	9606	1
P01106_P20807	P01106	P20807	16915296	SPIKE	1	1	0	9606	1
P01106_Q75NE6	P01106	Q75NE6	15944709	SPIKE;ACSN	1	1	0	9606	1
O95278_Q9UMS0	O95278	Q9UMS0	12915448	Laudanna_effects;DEPOD;Laudanna_sigflow;Wang	1	0	1	9606	1
O60814_Q13043	Q13043	O60814	12757711	dbPTM	1	0	0	9606	1
P45983_Q13043	P45983	Q13043	20028971	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
Q13043_Q9Y243	Q9Y243	Q13043	23431053	Signor	1	0	1	9606	1
P67775_Q13043	P67775	Q13043	23431053	Signor;DEPOD	1	0	1	9606	1
P67775_Q13043	P67775	Q13043	21199877	Signor;DEPOD	1	0	1	9606	1
P33778_Q13043	Q13043	P33778	21212262	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;dbPTM;MIMP	1	1	0	9606	1
P33778_Q13043	Q13043	P33778	12757711	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;dbPTM;MIMP	1	1	0	9606	1
P33778_Q13043	Q13043	P33778	19747733	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;dbPTM;MIMP	1	1	0	9606	1
P33778_Q13043	Q13043	P33778	16462032	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;dbPTM;MIMP	1	1	0	9606	1
P62136_Q13043	P62136	Q13043	21199877	DEPOD	1	0	0	9606	1
P36873_Q13043	P36873	Q13043	21199877	DEPOD	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	24814515	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	25402682	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	25892238	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	18243099	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	18767990	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	19203582	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	26460953	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	25298395	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q13043_Q96GD4	Q13043	Q96GD4	21554500	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P19429_Q13043	Q13043	P19429	18986304	Laudanna_effects;Signor;Wang;PhosphoSite_dir;PhosphoSite;dbPTM;Laudanna_sigflow	1	1	0	9606	1
Q13043_Q13085	Q13043	Q13085	7907095	phosphoELM	1	0	0	9606	1
Q13043_Q13085	Q13043	Q13085	2900138	phosphoELM	1	0	0	9606	1
O43524_Q13043	Q13043	O43524	18394876	Signor;PhosphoSite_dir;PhosphoSite;SPIKE;dbPTM;MIMP	1	1	0	9606	1
O43524_Q13043	Q13043	O43524	22898666	Signor;PhosphoSite_dir;PhosphoSite;SPIKE;dbPTM;MIMP	1	1	0	9606	1
O43524_Q13043	Q13043	O43524	16751106	Signor;PhosphoSite_dir;PhosphoSite;SPIKE;dbPTM;MIMP	1	1	0	9606	1
O43524_Q13043	Q13043	O43524	18985696	Signor;PhosphoSite_dir;PhosphoSite;SPIKE;dbPTM;MIMP	1	1	0	9606	1
Q13043_Q14457	Q13043	Q14457	24141421	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P31751_Q13043	P31751	Q13043	23431053	Signor	1	0	1	9606	1
P45985_Q13043	Q13043	P45985	9182538	SignaLink3	1	1	0	9606	1
Q13043_Q9BY77	Q13043	Q9BY77	15341740	phosphoELM	1	0	0	9606	1
P04049_Q13043	P04049	Q13043	22898666	Signor	1	0	1	9606	1
P98177_Q13043	Q13043	P98177	18394876	Signor	1	1	0	9606	1
O60346_Q13043	O60346	Q13043	20513427	Signor;DEPOD	1	1	0	9606	1
O60346_Q13043	O60346	Q13043	23431053	Signor;DEPOD	1	1	0	9606	1
P62140_Q13043	P62140	Q13043	21199877	DEPOD	1	0	0	9606	1
Q13043_Q99879	Q13043	Q99879	12757711	dbPTM	1	0	0	9606	1
Q13043_Q6ZVD8	Q6ZVD8	Q13043	20513427	DEPOD	1	0	0	9606	1
P62714_Q13043	P62714	Q13043	21199877	DEPOD	1	0	0	9606	1
P26927_Q13043	P26927	Q13043	11805089	Signor;MIMP	1	1	0	9606	1
P06899_Q13043	Q13043	P06899	12757711	dbPTM	1	0	0	9606	1
P58876_Q13043	Q13043	P58876	12757711	dbPTM	1	0	0	9606	1
Q13043_Q9UL54	Q9UL54	Q13043	23431053	Signor	1	1	0	9606	1
Q13043_Q8N257	Q13043	Q8N257	12757711	dbPTM	1	0	0	9606	1
P62807_Q13043	Q13043	P62807	12757711	dbPTM	1	0	0	9606	1
Q13043_Q7L7X3	Q7L7X3	Q13043	23431053	Signor	1	1	0	9606	1
P04554_Q13043	Q13043	P04554	8218377	phosphoELM	1	0	0	9606	1
Q13043_Q9H2K8	Q9H2K8	Q13043	23431053	Signor	1	1	0	9606	1
Q13043_Q99877	Q13043	Q99877	12757711	dbPTM	1	0	0	9606	1
Q13043_Q6DN03	Q13043	Q6DN03	12757711	dbPTM	1	0	0	9606	1
Q13043_Q6DRA6	Q13043	Q6DRA6	12757711	dbPTM	1	0	0	9606	1
P57053_Q13043	Q13043	P57053	12757711	dbPTM	1	0	0	9606	1
Q13043_Q5QNW6	Q13043	Q5QNW6	12757711	dbPTM	1	0	0	9606	1
Q13043_Q99880	Q13043	Q99880	12757711	dbPTM	1	0	0	9606	1
P23527_Q13043	Q13043	P23527	12757711	dbPTM	1	0	0	9606	1
Q13043_Q93079	Q13043	Q93079	12757711	dbPTM	1	0	0	9606	1
P53350_Q00839	P53350	Q00839	25986610	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
Q07812_Q92934	Q07812	Q92934	9388232	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
Q07812_Q92934	Q92934	Q07812		Laudanna_effects;Laudanna_sigflow;Wang	1	1	0	9606	1
P67775_Q07812	P67775	Q07812	16679323	DEPOD	1	0	0	9606	1
Q07812_Q16539	Q16539	Q07812	15642728	KEGG;phosphoELM	1	1	0	9606	1
Q07812_Q13263	Q13263	Q07812	17942393	SPIKE	1	0	1	9606	1
O43464_Q07812	Q07812	O43464	14585074	Signor;SPIKE	1	1	0	9606	1
O43464_Q07812	Q07812	O43464	12232790	Signor;SPIKE	1	1	0	9606	1
P10809_Q07812	P10809	Q07812	18266962	SPIKE	1	0	1	9606	1
P62714_Q07812	P62714	Q07812	16679323	DEPOD	1	0	0	9606	1
Q07812_Q99684	Q99684	Q07812	12874834	SPIKE	1	0	1	9606	1
P10606_Q07812	Q07812	P10606	11139284	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
Q07812_Q14249	Q07812	Q14249	12232790	SPIKE	1	1	0	9606	1
Q07812_Q96PG8	Q96PG8	Q07812	15574335	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	0	9606	1
P10276_Q92731	P10276	Q92731	9841885	SignaLink3	1	1	0	9606	1
P10276_Q92731	Q92731	P10276	9841885	SignaLink3	1	1	0	9606	1
Q16659_Q92731	Q16659	Q92731	15862947	phosphoELM	1	0	0	9606	1
Q15418_Q92731	Q15418	Q92731	9528769	PhosphoPoint;MIMP;PhosphoNetworks;phosphoELM	1	0	0	9606	1
Q15418_Q92731	Q15418	Q92731	15862947	PhosphoPoint;MIMP;PhosphoNetworks;phosphoELM	1	0	0	9606	1
P00519_Q92731	P00519	Q92731	24960160	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P56524_Q04206	Q04206	P56524	15988006	Signor	1	1	0	9606	1
P38936_P56524	P56524	P38936	18632985	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	1	9606	1
P38936_P56524	P56524	P38936	18850004	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	1	9606	1
P56524_Q13131	Q13131	P56524	21565617	Signor	1	0	1	9606	1
P56524_Q96GD4	Q96GD4	P56524	22865920	Signor	1	0	1	9606	1
P56524_P57059	P57059	P56524	10958686	dbPTM	1	0	0	9606	1
O43318_P56524	O43318	P56524	10958686	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O43318_P56524	O43318	P56524	24904057	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O43318_P56524	O43318	P56524	10869435	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P56524_Q12888	Q12888	P56524	16945145	SPIKE	1	1	0	9606	1
P49841_P56524	P49841	P56524	21118993	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P49841_P56524	P49841	P56524	18045992	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
O43541_P36894	O43541	P36894	10564272	SignaLink3	1	1	1	9606	1
O15169_P36894	O15169	P36894	22298955	Signor;SignaLink3	1	0	1	9606	1
O15169_P36894	O15169	P36894	21145463	Signor;SignaLink3	1	0	1	9606	1
O95476_P36894	O95476	P36894	17141153	Signor;DEPOD	1	1	0	9606	1
P36894_Q9HCE7	Q9HCE7	P36894	17317136	Signor;SignaLink3	1	0	1	9606	1
P36894_Q9HCE7	Q9HCE7	P36894	22298955	Signor;SignaLink3	1	0	1	9606	1
P36894_Q9HAU4	Q9HAU4	P36894	22298955	Signor	1	0	1	9606	1
P36894_Q99717	P36894	Q99717	19620713	Signor;SignaLink3;Laudanna_sigflow;Laudanna_effects;Wang	1	1	0	9606	1
P36894_Q99717	P36894	Q99717	10564272	Signor;SignaLink3;Laudanna_sigflow;Laudanna_effects;Wang	1	1	0	9606	1
O15198_P36894	P36894	O15198	19620713	Laudanna_effects;SignaLink3;Laudanna_sigflow;Wang	1	1	0	9606	1
P36894_Q13145	Q13145	P36894	10519551	KEGG;SignaLink3	1	1	1	9606	1
P36894_Q13253	Q13253	P36894	22298955	Signor;SignaLink3	1	0	1	9606	1
O95393_P36894	O95393	P36894	16049014	Signor;Wang	1	1	0	9606	1
O95393_P36894	P36894	O95393		Laudanna_effects;Laudanna_sigflow	1	0	0	9606	1
P24941_Q05516	P24941	Q05516	18246121	Signor;PhosphoSite_dir;PhosphoSite;SPIKE;MIMP	1	0	1	9606	1
P20248_Q05516	Q05516	P20248	10023668	SPIKE	1	0	1	9606	1
P20248_Q05516	Q05516	P20248	18246121	SPIKE	1	0	1	9606	1
Q05516_Q16828	Q05516	Q16828	19723763	SPIKE	1	1	0	9606	1
P26951_Q05516	Q05516	P26951	19723763	SPIKE	1	1	0	9606	1
Q02363_Q05516	Q05516	Q02363	19723763	SPIKE	1	1	0	9606	1
Q05516_Q99684	Q05516	Q99684	19723763	SPIKE	1	0	1	9606	1
P42345_Q13547	P42345	Q13547	11602581	phosphoELM	1	0	0	9606	1
Q13547_Q9NRA0	Q9NRA0	Q13547	19729656	SPIKE	1	0	1	9606	1
Q13547_Q8TAQ5	Q8TAQ5	Q13547	19377469	SPIKE	1	1	0	9606	1
Q01543_Q13547	Q13547	Q01543	24058639	Signor	1	1	0	9606	1
Q13547_Q16236	Q13547	Q16236	18241676	NRF2ome	1	0	1	9606	1
O60675_Q13547	Q13547	O60675	18241676	NRF2ome	1	0	1	9606	1
Q05513_Q12933	Q05513	Q12933	19336568	Laudanna_effects;Signor;PhosphoSite_dir;PhosphoSite;Laudanna_sigflow;MIMP;Wang	1	0	0	9606	1
Q05513_Q15831	Q05513	Q15831	19414597	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
Q05513_Q15831	Q05513	Q15831	18250273	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
Q05513_Q15831	Q05513	Q15831	20724523	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
Q05513_Q15831	Q05513	Q15831	17635921	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
Q05513_Q15466	Q05513	Q15466	23824184	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P35612_Q05513	Q05513	P35612	16116087	Signor;PhosphoSite;PhosphoNetworks;MIMP	1	0	1	9606	1
P35612_Q05513	Q05513	P35612	9679146	Signor;PhosphoSite;PhosphoNetworks;MIMP	1	0	1	9606	1
P55042_Q05513	Q05513	P55042	9677319	phosphoELM	1	0	0	9606	1
P61587_Q05513	Q05513	P61587	23622247	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
Q05513_Q7KZI7	Q05513	Q7KZI7	15084291	Signor;PhosphoSite;MIMP	1	0	1	9606	1
O43315_Q05513	Q05513	O43315	21873454	Signor;PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	1	0	9606	1
O43315_Q05513	Q05513	O43315	17346701	Signor;PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	1	0	9606	1
Q05513_Q9UBS0	Q05513	Q9UBS0	12529391	MIMP;PhosphoSite;phosphoELM	1	0	0	9606	1
P35611_Q05513	Q05513	P35611	8810272	Signor;MIMP;PhosphoSite;PhosphoNetworks;phosphoELM	1	1	0	9606	1
P35611_Q05513	Q05513	P35611	9679146	Signor;MIMP;PhosphoSite;PhosphoNetworks;phosphoELM	1	1	0	9606	1
P35611_Q05513	Q05513	P35611	15611095	Signor;MIMP;PhosphoSite;PhosphoNetworks;phosphoELM	1	1	0	9606	1
Q05513_Q6STE5	Q05513	Q6STE5	23219531	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P35580_Q05513	Q05513	P35580	16611744	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P27448_Q05513	Q05513	P27448	15084291	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
O43175_Q05513	Q05513	O43175	23374352	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P55040_Q05513	Q05513	P55040	17605761	PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	0	0	9606	1
P55040_Q05513	Q05513	P55040	14701738	PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	0	0	9606	1
Q05513_Q16625	Q05513	Q16625	21545357	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O43432_P42574	P42574	O43432	10611228	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	1	9606	1
O43432_P42574	P42574	O43432	10672017	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	1	9606	1
O43432_Q6P2M8	Q6P2M8	O43432	22514323	Signor;PhosphoSite;MIMP	1	1	0	9606	1
O43432_Q96NX5	Q96NX5	O43432	22514323	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
O43432_Q96NX5	Q96NX5	O43432	14507913	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P24941_P29590	P24941	P29590	21840486	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P24941_P29590	P24941	P29590	17989716	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P24941_P29590	P24941	P29590	25293974	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P27361_P29590	P27361	P29590	15093545	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P29590_Q15796	Q15796	P29590		Laudanna_effects;Laudanna_sigflow;Wang	1	0	0	9606	1
P29590_P46937	P29590	P46937	19111660	SPIKE	1	1	0	9606	1
P29590_P46937	P29590	P46937	19788416	SPIKE	1	1	0	9606	1
P29590_P48729	P29590	P48729	18246126	SPIKE	1	1	0	9606	1
P06493_P29590	P06493	P29590	21840486	Signor;PhosphoSite	1	0	1	9606	1
P10828_P37231	P10828	P37231	16260719	SignaLink3	1	1	0	9606	1
P10828_P27361	P27361	P10828	12809513	Signor;PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	1	1	9606	1
P10828_P42229	P10828	P42229	10976919	SignaLink3	1	1	0	9606	1
P10828_P28482	P28482	P10828	12809513	Signor;KEGG;MIMP;PhosphoSite;phosphoELM	1	1	1	9606	1
P10828_Q15466	Q15466	P10828	11368516	SignaLink3	1	1	0	9606	1
P10828_Q15643	Q15643	P10828	9256431	Signor	1	1	0	9606	1
P08575_Q15835	Q15835	P08575	9111075	phosphoELM	1	0	0	9606	1
P17301_Q08722	P17301	Q08722	9529384	Laudanna_effects;Laudanna_sigflow;MPPI;Wang	1	0	0	9606	1
P02458_P17301	P02458	P17301	7688313	Signor;Laudanna_sigflow;Laudanna_effects;Wang	1	1	0	9606	1
P02458_P17301	P17301	P02458		ACSN	1	0	0	9606	1
O95782_P62993	O95782	P62993	12577067	Laudanna_effects;Laudanna_sigflow;DOMINO;Wang	1	1	0	9606	1
P24941_P78317	P24941	P78317	25948581	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
Q07869_Q15466	Q15466	Q07869	11369442	Signor;SignaLink3	1	1	0	9606	1
Q07869_Q12778	Q07869	Q12778	18391971	SPIKE	1	0	1	9606	1
Q07869_Q12778	Q07869	Q12778	16985262	SPIKE	1	0	1	9606	1
Q07869_Q8NER1	Q07869	Q8NER1	25014183	TRIP	1	1	0	9606	1
P55055_Q07869	P55055	Q07869	15722453	SignaLink3	1	1	0	9606	1
P55055_Q07869	Q07869	P55055	15722453	SignaLink3	1	1	0	9606	1
P28702_Q07869	P28702	Q07869	11237216	Signor;SignaLink3	1	1	0	9606	1
P28702_Q07869	P28702	Q07869	8384714	Signor;SignaLink3	1	1	0	9606	1
P28702_Q07869	Q07869	P28702	8384714	Laudanna_effects;SignaLink3;Laudanna_sigflow;Wang	1	1	0	9606	1
P27361_Q15788	P27361	Q15788	12163482	Signor;PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	1	0	9606	1
P27361_Q15788	P27361	Q15788	21550420	Signor;PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	1	0	9606	1
P27361_Q15788	P27361	Q15788	10660621	Signor;PhosphoSite_dir;MIMP;PhosphoSite;phosphoELM	1	1	0	9606	1
P27361_Q15788	Q15788	P27361		Laudanna_effects;Laudanna_sigflow;Wang	1	1	0	9606	1
P42229_Q15788	Q15788	P42229	12954634	Signor	1	1	0	9606	1
P51692_Q15788	Q15788	P51692	12954634	Signor	1	1	0	9606	1
P68431_Q15788	Q15788	P68431	18022353	SPIKE	1	1	0	9606	1
P62805_Q15788	Q15788	P62805	18022353	SPIKE	1	1	0	9606	1
P27540_Q92793	Q92793	P27540	12573436	Laudanna_effects;Laudanna_sigflow;SPIKE;Wang	1	1	0	9606	1
Q14191_Q92793	Q92793	Q14191	20428248	SPIKE	1	1	0	9606	1
P27361_Q92793	P27361	Q92793	21751375	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P42229_Q92793	P42229	Q92793	9037008	CA1;Laudanna_sigflow	1	0	0	9606	1
P42229_Q92793	P42229	Q92793	9773981	CA1;Laudanna_sigflow	1	0	0	9606	1
P42229_Q92793	Q92793	P42229	9037008	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
P42229_Q92793	Q92793	P42229	9773981	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
P28482_Q92793	P28482	Q92793	8941362	Laudanna_effects;CA1;Laudanna_sigflow;PhosphoSite;Wang	1	1	0	9606	1
P19838_Q92793	P19838	Q92793	9660950	Laudanna_effects;CA1;Macrophage;Laudanna_sigflow;Wang	1	1	0	9606	1
P19838_Q92793	P19838	Q92793	16835236	Laudanna_effects;CA1;Macrophage;Laudanna_sigflow;Wang	1	1	0	9606	1
P19838_Q92793	Q92793	P19838	16835236	Laudanna_effects;Macrophage;Laudanna_sigflow;SPIKE;Wang	1	1	0	9606	1
P19838_Q92793	Q92793	P19838	12789342	Laudanna_effects;Macrophage;Laudanna_sigflow;SPIKE;Wang	1	1	0	9606	1
Q13950_Q92793	Q13950	Q92793	20551513	Signor	1	1	0	9606	1
Q01201_Q92793	Q92793	Q01201	12789342	SPIKE	1	1	0	9606	1
Q12888_Q92793	Q12888	Q92793	9215639	CA1;Laudanna_sigflow	1	0	0	9606	1
Q12888_Q92793	Q92793	Q12888	9215639	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
P17252_Q92793	P17252	Q92793	20577053	Signor;MIMP	1	0	1	9606	1
P17252_Q92793	P17252	Q92793	16308421	Signor;MIMP	1	0	1	9606	1
P17612_Q92793	P17612	Q92793	15299023	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P14780_Q92793	Q92793	P14780	15894584	SPIKE	1	1	0	9606	1
P78344_Q92793	Q92793	P78344	15059963	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
Q5VWX1_Q92793	Q5VWX1	Q92793	12496368	CA1	1	0	1	9606	1
P0C7U1_Q92793	Q92793	P0C7U1	18022353	SPIKE	1	1	0	9606	1
P36402_Q92793	P36402	Q92793		ACSN	1	0	0	9606	1
P24941_Q12959	P24941	Q12959	19066288	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P24941_Q12959	P24941	Q12959	20643107	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P24941_Q12959	P24941	Q12959	15729360	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P24941_Q12959	P24941	Q12959	19307009	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P53779_Q12959	P53779	Q12959	19294699	SignaLink3	1	0	0	9606	1
P39086_Q12959	Q12959	P39086	9808460	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P53667_Q12959	P53667	Q12959	12933808	phosphoELM	1	0	0	9606	1
P17252_Q12959	P17252	Q12959	22027822	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P20226_P67870	P67870	P20226	11997511	SPIKE	1	1	0	9606	1
P20226_Q9H063	Q9H063	P20226	17499043	SPIKE	1	0	1	9606	1
P27540_P42224	P42224	P27540	19646959	SPIKE	1	1	0	9606	1
P10599_P27540	P10599	P27540	19737086	SPIKE	1	1	0	9606	1
