ida	idb	pair_id	ida_clean	idb_clean	pair_id_clean	pubid	GO_IPI
P89884	Q14457	P89884_Q14457	P89884	Q14457	P89884_Q14457	24034250	1
P89884	Q14457	P89884_Q14457	P89884	Q14457	P89884_Q14457	24443581	1
P90489	P88904	P88904_P90489	P90489	P88904	P88904_P90489	16339411	1
P90489	P88910	P88910_P90489	P90489	P88910	P88910_P90489	16339411	1
P90489	P88918	P88918_P90489	P90489	P88918	P88918_P90489	16339411	1
P90489	P88941	P88941_P90489	P90489	P88941	P88941_P90489	16339411	1
P90495	P88941	P88941_P90495	P90495	P88941	P88941_P90495	16339411	1
P90495	P88951	P88951_P90495	P90495	P88951	P88951_P90495	16339411	1
P91608	FBgn0003117	FBgn0003117_P91608	P91608	FBgn0003117	FBgn0003117_P91608	18689881	1
P91608	FBgn0020863	FBgn0020863_P91608	P91608	FBgn0020863	FBgn0020863_P91608	18689881	1
P93203	Q9M7N6	P93203_Q9M7N6	P93203	Q9M7N6	P93203_Q9M7N6	10488241	1
P93397	Q9FDX9	P93397_Q9FDX9	P93397	Q9FDX9	P93397_Q9FDX9	11121078	1
P93397	Q9FDX9	P93397_Q9FDX9	P93397	Q9FDX9	P93397_Q9FDX9	11513956	1
P94542	P17865	P17865_P94542	P94542	P17865	P17865_P94542	16796675	1
P94542	P17865	P17865_P94542	P94542	P17865	P17865_P94542	21630458	1
P94842	P55980	P55980_P94842	P94842	P55980	P55980_P94842	11196647	1
P94842	P55980	P55980_P94842	P94842	P55980	P55980_P94842	15133060	1
P94844	O25114	O25114_P94844	P94844	O25114	O25114_P94844	11196647	1
P94844	O25114	O25114_P94844	P94844	O25114	O25114_P94844	24627523	1
P94982	P94982	P94982_P94982	P94982	P94982	P94982_P94982	15500449	1
P95001	P95001	P95001_P95001	P95001	P95001	P95001_P95001	16298142	1
P95004	P9WJ45	P95004_P9WJ45	P95004	P9WJ45	P95004_P9WJ45	19016878	1
P95032	P9WNK5	P95032_P9WNK5	P95032	P9WNK5	P95032_P9WNK5	16844784	1
P95034	P9WNE7	P95034_P9WNE7	P95034	P9WNE7	P95034_P9WNE7	15863094	1
P95034	P9WPP9	P95034_P9WPP9	P95034	P9WPP9	P95034_P9WPP9	15863094	1
P95231	P9WP55	P95231_P9WP55	P95231	P9WP55	P95231_P9WP55	17567578	1
P95276	P95276	P95276_P95276	P95276	P95276	P95276_P95276	18585390	1
P95493	P15516	P15516_P95493	P95493	P15516	P15516_P95493	23499434	1
P95830	P0A2W6	P0A2W6_P95830	P95830	P0A2W6	P0A2W6_P95830	19098921	1
P95830	P0A4T1	P0A4T1_P95830	P95830	P0A4T1	P0A4T1_P95830	19098921	1
P95830	P41354	P41354_P95830	P95830	P41354	P41354_P95830	19098921	1
P95830	P63588	P63588_P95830	P95830	P63588	P63588_P95830	19098921	1
P95830	P65887	P65887_P95830	P95830	P65887	P65887_P95830	19098921	1
P95830	P65946	P65946_P95830	P95830	P65946	P65946_P95830	19098921	1
P95830	Q97NV3	P95830_Q97NV3	P95830	Q97NV3	P95830_Q97NV3	19098921	1
P95830	Q97QS2	P95830_Q97QS2	P95830	Q97QS2	P95830_Q97QS2	19098921	1
P95830	Q97S73	P95830_Q97S73	P95830	Q97S73	P95830_Q97S73	19098921	1
P95830	Q97SE5	P95830_Q97SE5	P95830	Q97SE5	P95830_Q97SE5	19098921	1
P95830	Q97SR4	P95830_Q97SR4	P95830	Q97SR4	P95830_Q97SR4	19098921	1
P96218	P9WJA9	P96218_P9WJA9	P96218	P9WJA9	P96218_P9WJA9	19318624	1
P96291	P9WIN5	P96291_P9WIN5	P96291	P9WIN5	P96291_P9WIN5	15749014	1
P96379	P96379	P96379_P96379	P96379	P96379	P96379_P96379	20529853	1
P96614	O31774	O31774_P96614	P96614	O31774	O31774_P96614	21803996	1
P96621	P96621	P96621_P96621	P96621	P96621	P96621_P96621	17416361	1
P96706	O31501	O31501_P96706	P96706	O31501	O31501_P96706	21630458	1
P96706	P45920	P45920_P96706	P96706	P45920	P45920_P96706	21630458	1
P96715	P71051	P71051_P96715	P96715	P71051	P71051_P96715	25278935	1
P96715	P96716	P96715_P96716	P96715	P96716	P96715_P96716	25278935	1
P96715	P16971	P16971_P96715	P96715	P16971	P16971_P96715	25374563	1
P96715	P71051	P71051_P96715	P96715	P71051	P71051_P96715	25374563	1
P96715	P96716	P96715_P96716	P96715	P96716	P96715_P96716	25374563	1
P96716	O34483	O34483_P96716	P96716	O34483	O34483_P96716	25278935	1
P96716	O34507	O34507_P96716	P96716	O34507	O34507_P96716	25278935	1
P96716	P37562	P37562_P96716	P96716	P37562	P37562_P96716	25278935	1
P96716	P96715	P96715_P96716	P96716	P96715	P96715_P96716	25278935	1
P96716	P96715	P96715_P96716	P96716	P96715	P96715_P96716	25374563	1
P96716	Q01464	P96716_Q01464	P96716	Q01464	P96716_Q01464	25374563	1
P96722	O31501	O31501_P96722	P96722	O31501	O31501_P96722	21630458	1
P96856	P96856	P96856_P96856	P96856	P96856	P96856_P96856	17635188	1
P96886	P9WQH7	P96886_P9WQH7	P96886	P9WQH7	P96886_P9WQH7	16385038	1
P96890	P9WQH7	P96890_P9WQH7	P96890	P9WQH7	P96890_P9WQH7	16385038	1
P96890	P9WQH5	P96890_P9WQH5	P96890	P9WQH5	P96890_P9WQH5	17114269	1
P96896	P96896	P96896_P96896	P96896	P96896	P96896_P96896	15388937	1
P96896	P96896	P96896_P96896	P96896	P96896	P96896_P96896	18042675	1
P96927	P9WFJ9	P96927_P9WFJ9	P96927	P9WFJ9	P96927_P9WFJ9	17804795	1
P96927	P9WFK1	P96927_P9WFK1	P96927	P9WFK1	P96927_P9WFK1	17804795	1
P97245	O25258	O25258_P97245	P97245	O25258	O25258_P97245	19801411	1
P97260	O15503	O15503_P97260	P97260	O15503	O15503_P97260	12202038	1
P97260	Q9Y5U4	P97260_Q9Y5U4	P97260	Q9Y5U4	P97260_Q9Y5U4	12242332	1
P97260	O15503	O15503_P97260	P97260	O15503	O15503_P97260	15899885	1
P97260	Q9QVY3	P97260_Q9QVY3	P97260	Q9QVY3	P97260_Q9QVY3	15899885	1
P97260	Q12772	P97260_Q12772	P97260	Q12772	P97260_Q12772	9242699	1
P98070	B5MFE9	B5MFE9_P98070	P98070	B5MFE9	B5MFE9_P98070	18775317	1
P9WF09	P9WF25	P9WF09_P9WF25	P9WF09	P9WF25	P9WF09_P9WF25	19114484	1
P9WF09	O33347	O33347_P9WF09	P9WF09	O33347	O33347_P9WF09	20498855	1
P9WF09	O50462	O50462_P9WF09	P9WF09	O50462	O50462_P9WF09	20498855	1
P9WF09	I6Y1Q2	I6Y1Q2_P9WF09	P9WF09	I6Y1Q2	I6Y1Q2_P9WF09	24725376	1
P9WF09	P9WF25	P9WF09_P9WF25	P9WF09	P9WF25	P9WF09_P9WF25	24725376	1
P9WF21	O07783	O07783_P9WF21	P9WF21	O07783	O07783_P9WF21	19016878	1
P9WF25	P9WF09	P9WF09_P9WF25	P9WF25	P9WF09	P9WF09_P9WF25	19114484	1
P9WF25	I6Y1Q2	I6Y1Q2_P9WF25	P9WF25	I6Y1Q2	I6Y1Q2_P9WF25	24725376	1
P9WF25	P9WF09	P9WF09_P9WF25	P9WF25	P9WF09	P9WF09_P9WF25	24725376	1
P9WF39	P9WF39	P9WF39_P9WF39	P9WF39	P9WF39	P9WF39_P9WF39	17302817	1
P9WF41	P9WGI1	P9WF41_P9WGI1	P9WF41	P9WGI1	P9WF41_P9WGI1	11880648	1
P9WF43	P9WF43	P9WF43_P9WF43	P9WF43	P9WF43	P9WF43_P9WF43	17157031	1
P9WF43	P9WN45	P9WF43_P9WN45	P9WF43	P9WN45	P9WF43_P9WN45	19121228	1
P9WFA5	P9WLU3	P9WFA5_P9WLU3	P9WFA5	P9WLU3	P9WFA5_P9WLU3	19016878	1
P9WFC3	P9WII3	P9WFC3_P9WII3	P9WFC3	P9WII3	P9WFC3_P9WII3	20876537	1
P9WFE3	P9WFE3	P9WFE3_P9WFE3	P9WFE3	P9WFE3	P9WFE3_P9WFE3	17309280	1
P9WFJ9	P96927	P96927_P9WFJ9	P9WFJ9	P96927	P96927_P9WFJ9	17804795	1
P9WFK1	P96927	P96927_P9WFK1	P9WFK1	P96927	P96927_P9WFK1	17804795	1
P9WFN1	P9WFN1	P9WFN1_P9WFN1	P9WFN1	P9WFN1	P9WFN1_P9WFN1	23907008	1
P9WFP5	O53154	O53154_P9WFP5	P9WFP5	O53154	O53154_P9WFP5	16109955	1
P9WFP5	P9WFP7	P9WFP5_P9WFP7	P9WFP5	P9WFP7	P9WFP5_P9WFP7	16109955	1
P9WFP5	P9WFP7	P9WFP5_P9WFP7	P9WFP5	P9WFP7	P9WFP5_P9WFP7	16621837	1
P9WFP7	O53154	O53154_P9WFP7	P9WFP7	O53154	O53154_P9WFP7	16109955	1
P9WFP7	P9WFP5	P9WFP5_P9WFP7	P9WFP7	P9WFP5	P9WFP5_P9WFP7	16109955	1
P9WFP7	P9WFP7	P9WFP7_P9WFP7	P9WFP7	P9WFP7	P9WFP7_P9WFP7	16109955	1
P9WFP7	O53154	O53154_P9WFP7	P9WFP7	O53154	O53154_P9WFP7	16621837	1
P9WFP7	P9WFP5	P9WFP5_P9WFP7	P9WFP7	P9WFP5	P9WFP5_P9WFP7	16621837	1
P9WFP7	P9WFP7	P9WFP7_P9WFP7	P9WFP7	P9WFP7	P9WFP7_P9WFP7	16621837	1
P9WFP7	P9WQ69	P9WFP7_P9WQ69	P9WFP7	P9WQ69	P9WFP7_P9WQ69	16621837	1
P9WG19	O05779	O05779_P9WG19	P9WG19	O05779	O05779_P9WG19	16416128	1
P9WG29	O53168	O53168_P9WG29	P9WG29	O53168	O53168_P9WG29	17919286	1
P9WG35	P9WG35	P9WG35_P9WG35	P9WG35	P9WG35	P9WG35_P9WG35	16682410	1
P9WG35	P9WG35	P9WG35_P9WG35	P9WG35	P9WG35	P9WG35_P9WG35	16884737	1
P9WG43	P9WG43	P9WG43_P9WG43	P9WG43	P9WG43	P9WG43_P9WG43	16978361	1
P9WG45	P9WG47	P9WG45_P9WG47	P9WG45	P9WG47	P9WG45_P9WG47	11266418	1
P9WG47	P9WG45	P9WG45_P9WG47	P9WG47	P9WG45	P9WG45_P9WG47	11266418	1
P9WG47	P9WPW9	P9WG47_P9WPW9	P9WG47	P9WPW9	P9WG47_P9WPW9	17020913	1
P9WG59	P9WG59	P9WG59_P9WG59	P9WG59	P9WG59	P9WG59_P9WG59	18621388	1
P9WGD3	P9WNN1	P9WGD3_P9WNN1	P9WGD3	P9WNN1	P9WGD3_P9WNN1	15571069	1
P9WGD5	P9WMR3	P9WGD5_P9WMR3	P9WGD5	P9WMR3	P9WGD5_P9WMR3	24387047	1
P9WGE1	P71937	P71937_P9WGE1	P9WGE1	P71937	P71937_P9WGE1	16263329	1
P9WGE1	P9WGX7	P9WGE1_P9WGX7	P9WGE1	P9WGX7	P9WGE1_P9WGX7	16263329	1
P9WGE3	O07728	O07728_P9WGE3	P9WGE3	O07728	O07728_P9WGE3	16263329	1
P9WGE3	P71937	P71937_P9WGE3	P9WGE3	P71937	P71937_P9WGE3	16263329	1
P9WGE3	P9WGX7	P9WGE3_P9WGX7	P9WGE3	P9WGX7	P9WGE3_P9WGX7	16263329	1
P9WGE3	P9WLZ7	P9WGE3_P9WLZ7	P9WGE3	P9WLZ7	P9WGE3_P9WLZ7	16263329	1
P9WGE3	P9WGX7	P9WGE3_P9WGX7	P9WGE3	P9WGX7	P9WGE3_P9WGX7	19130906	1
P9WGE7	P9WGE7	P9WGE7_P9WGE7	P9WGE7	P9WGE7	P9WGE7_P9WGE7	7877174	1
P9WGG7	Q79FQ8	P9WGG7_Q79FQ8	P9WGG7	Q79FQ8	P9WGG7_Q79FQ8	20025669	1
P9WGH5	P9WJ67	P9WGH5_P9WJ67	P9WGH5	P9WJ67	P9WGH5_P9WJ67	16199577	1
P9WGH7	P9WGX5	P9WGH7_P9WGX5	P9WGH7	P9WGX5	P9WGH7_P9WGX5	17064366	1
P9WGH9	P9WJ69	P9WGH9_P9WJ69	P9WGH9	P9WJ69	P9WGH9_P9WJ69	10200974	1
P9WGH9	P9WJ69	P9WGH9_P9WJ69	P9WGH9	P9WJ69	P9WGH9_P9WJ69	16298337	1
P9WGI1	P9WF41	P9WF41_P9WGI1	P9WGI1	P9WF41	P9WF41_P9WGI1	11880648	1
P9WGI3	O07728	O07728_P9WGI3	P9WGI3	O07728	O07728_P9WGI3	16263329	1
P9WGI3	O33361	O33361_P9WGI3	P9WGI3	O33361	O33361_P9WGI3	16263329	1
P9WGI3	P71937	P71937_P9WGI3	P9WGI3	P71937	P71937_P9WGI3	16263329	1
P9WGI3	P9WGI3	P9WGI3_P9WGI3	P9WGI3	P9WGI3	P9WGI3_P9WGI3	16263329	1
P9WGI3	P9WGX7	P9WGI3_P9WGX7	P9WGI3	P9WGX7	P9WGI3_P9WGX7	16263329	1
P9WGI3	P9WLZ7	P9WGI3_P9WLZ7	P9WGI3	P9WLZ7	P9WGI3_P9WLZ7	16263329	1
P9WGI3	P9WLZ7	P9WGI3_P9WLZ7	P9WGI3	P9WLZ7	P9WGI3_P9WLZ7	19016841	1
P9WGI3	P9WGX7	P9WGI3_P9WGX7	P9WGI3	P9WGX7	P9WGI3_P9WGX7	19130906	1
P9WGI7	P9WGI7	P9WGI7_P9WGI7	P9WGI7	P9WGI7	P9WGI7_P9WGI7	12913008	1
P9WGI9	P9WGI9	P9WGI9_P9WGI9	P9WGI9	P9WGI9	P9WGI9_P9WGI9	12913008	1
P9WGK7	P9WGK7	P9WGK7_P9WGK7	P9WGK7	P9WGK7	P9WGK7_P9WGK7	16472747	1
P9WGL3	O33192	O33192_P9WGL3	P9WGL3	O33192	O33192_P9WGL3	12581360	1
P9WGL3	P9WGN1	P9WGL3_P9WGN1	P9WGL3	P9WGN1	P9WGL3_P9WGN1	12581360	1
P9WGL3	P9WK47	P9WGL3_P9WK47	P9WGL3	P9WK47	P9WGL3_P9WK47	12581360	1
P9WGN1	P9WGL3	P9WGL3_P9WGN1	P9WGN1	P9WGL3	P9WGL3_P9WGN1	12581360	1
P9WGP5	P9WGP5	P9WGP5_P9WGP5	P9WGP5	P9WGP5	P9WGP5_P9WGP5	12606717	1
P9WGT3	P9WGT3	P9WGT3_P9WGT3	P9WGT3	P9WGT3	P9WGT3_P9WGT3	17059223	1
P9WGU1	O00206	O00206_P9WGU1	P9WGU1	O00206	O00206_P9WGU1	16622205	1
P9WGU1	O60603	O60603_P9WGU1	P9WGU1	O60603	O60603_P9WGU1	16622205	1
P9WGV3	P10145	P10145_P9WGV3	P9WGV3	P10145	P10145_P9WGV3	26829648	1
P9WGX5	P9WGH7	P9WGH7_P9WGX5	P9WGX5	P9WGH7	P9WGH7_P9WGX5	17064366	1
P9WGX7	O07728	O07728_P9WGX7	P9WGX7	O07728	O07728_P9WGX7	16263329	1
P9WGX7	P71937	P71937_P9WGX7	P9WGX7	P71937	P71937_P9WGX7	16263329	1
P9WGX7	P9WGE1	P9WGE1_P9WGX7	P9WGX7	P9WGE1	P9WGE1_P9WGX7	16263329	1
P9WGX7	P9WGE3	P9WGE3_P9WGX7	P9WGX7	P9WGE3	P9WGE3_P9WGX7	16263329	1
P9WGX7	P9WGI3	P9WGI3_P9WGX7	P9WGX7	P9WGI3	P9WGI3_P9WGX7	16263329	1
P9WGX7	P9WGX7	P9WGX7_P9WGX7	P9WGX7	P9WGX7	P9WGX7_P9WGX7	16263329	1
P9WGX7	P9WLZ7	P9WGX7_P9WLZ7	P9WGX7	P9WLZ7	P9WGX7_P9WLZ7	16263329	1
P9WGX7	P9WGE3	P9WGE3_P9WGX7	P9WGX7	P9WGE3	P9WGE3_P9WGX7	19130906	1
P9WGX7	P9WGI3	P9WGI3_P9WGX7	P9WGX7	P9WGI3	P9WGI3_P9WGX7	19130906	1
P9WGX7	P9WMT1	P9WGX7_P9WMT1	P9WGX7	P9WMT1	P9WGX7_P9WMT1	21352546	1
P9WGY9	P9WJG3	P9WGY9_P9WJG3	P9WGY9	P9WJG3	P9WGY9_P9WJG3	22904282	1
P9WH11	P9WH11	P9WH11_P9WH11	P9WH11	P9WH11	P9WH11_P9WH11	15103135	1
P9WH67	P9WIV1	P9WH67_P9WIV1	P9WH67	P9WIV1	P9WH67_P9WIV1	11170413	1
P9WH69	P9WH69	P9WH69_P9WH69	P9WH69	P9WH69	P9WH69_P9WH69	19321420	1
P9WH71	P9WH75	P9WH71_P9WH75	P9WH71	P9WH75	P9WH71_P9WH75	9335290	1
P9WH75	P9WH71	P9WH71_P9WH75	P9WH75	P9WH71	P9WH71_P9WH75	9335290	1
P9WHG5	P9WJ75	P9WHG5_P9WJ75	P9WHG5	P9WJ75	P9WHG5_P9WJ75	19016878	1
P9WHG7	P9WIJ7	P9WHG7_P9WIJ7	P9WHG7	P9WIJ7	P9WHG7_P9WIJ7	19016878	1
P9WHH1	P9WHH1	P9WHH1_P9WHH1	P9WHH1	P9WHH1	P9WHH1_P9WHH1	16301794	1
P9WHH3	P9WHH3	P9WHH3_P9WHH3	P9WHH3	P9WHH3	P9WHH3_P9WHH3	10512639	1
P9WHH9	P9WHH9	P9WHH9_P9WHH9	P9WHH9	P9WHH9	P9WHH9_P9WHH9	11560483	1
P9WHH9	P31146	P31146_P9WHH9	P9WHH9	P31146	P31146_P9WHH9	17652161	1
P9WHJ3	P9WMQ1	P9WHJ3_P9WMQ1	P9WHJ3	P9WMQ1	P9WHJ3_P9WMQ1	20455546	1
P9WHJ3	P9WQK7	P9WHJ3_P9WQK7	P9WHJ3	P9WQK7	P9WHJ3_P9WQK7	20455546	1
P9WHM5	P9WHM5	P9WHM5_P9WHM5	P9WHM5	P9WHM5	P9WHM5_P9WHM5	19394344	1
P9WHN5	P9WNG5	P9WHN5_P9WNG5	P9WHN5	P9WNG5	P9WHN5_P9WNG5	18832610	1
P9WHN5	P9WQN5	P9WHN5_P9WQN5	P9WHN5	P9WQN5	P9WHN5_P9WQN5	18832610	1
P9WHN5	P9WNU7	P9WHN5_P9WNU7	P9WHN5	P9WNU7	P9WHN5_P9WNU7	19448618	1
P9WHN5	P9WNU9	P9WHN5_P9WNU9	P9WHN5	P9WNU9	P9WHN5_P9WNU9	19448618	1
P9WHN5	P9WQN5	P9WHN5_P9WQN5	P9WHN5	P9WQN5	P9WHN5_P9WQN5	19448618	1
P9WHN5	P9WQN5	P9WHN5_P9WQN5	P9WHN5	P9WQN5	P9WHN5_P9WQN5	19607839	1
P9WHN5	P9WQN5	P9WHN5_P9WQN5	P9WHN5	P9WQN5	P9WHN5_P9WQN5	19761766	1
P9WHN5	P9WQN5	P9WHN5_P9WQN5	P9WHN5	P9WQN5	P9WHN5_P9WQN5	20203624	1
P9WHT7	I6YG32	I6YG32_P9WHT7	P9WHT7	I6YG32	I6YG32_P9WHT7	27353550	1
P9WHT9	P9WHU1	P9WHT9_P9WHU1	P9WHT9	P9WHU1	P9WHT9_P9WHU1	16468985	1
P9WHT9	P9WHU1	P9WHT9_P9WHU1	P9WHT9	P9WHU1	P9WHT9_P9WHU1	20461058	1
P9WHU1	P9WHT9	P9WHT9_P9WHU1	P9WHU1	P9WHT9	P9WHT9_P9WHU1	16468985	1
P9WHU1	P9WHT9	P9WHT9_P9WHU1	P9WHU1	P9WHT9	P9WHT9_P9WHU1	20461058	1
P9WHV9	P9WHV9	P9WHV9_P9WHV9	P9WHV9	P9WHV9	P9WHV9_P9WHV9	17630969	1
P9WHW9	P9WNK3	P9WHW9_P9WNK3	P9WHW9	P9WNK3	P9WHW9_P9WNK3	15060053	1
P9WHW9	P9WNK5	P9WHW9_P9WNK5	P9WHW9	P9WNK5	P9WHW9_P9WNK5	15060053	1
P9WHW9	P9WNK7	P9WHW9_P9WNK7	P9WHW9	P9WNK7	P9WHW9_P9WNK7	15060053	1
P9WHW9	P9WIG7	P9WHW9_P9WIG7	P9WHW9	P9WIG7	P9WHW9_P9WIG7	24467650	1
P9WI65	P9WI65	P9WI65_P9WI65	P9WI65	P9WI65	P9WI65_P9WI65	22661693	1
P9WI67	P9WI67	P9WI67_P9WI67	P9WI67	P9WI67	P9WI67_P9WI67	20185505	1
P9WI67	P9WI67	P9WI67_P9WI67	P9WI67	P9WI67	P9WI67_P9WI67	20520732	1
P9WI73	P9WJA9	P9WI73_P9WJA9	P9WI73	P9WJA9	P9WI73_P9WJA9	19019160	1
P9WI75	O65934	O65934_P9WI75	P9WI75	O65934	O65934_P9WI75	16040957	1
P9WI75	P9WMK1	P9WI75_P9WMK1	P9WI75	P9WMK1	P9WI75_P9WMK1	20925060	1
P9WI75	P9WPE7	P9WI75_P9WPE7	P9WI75	P9WPE7	P9WI75_P9WPE7	20925060	1
P9WI77	P9WI77	P9WI77_P9WI77	P9WI77	P9WI77	P9WI77_P9WI77	16762364	1
P9WI79	P9WI79	P9WI79_P9WI79	P9WI79	P9WI79	P9WI79_P9WI79	17242402	1
P9WI81	P9WJA9	P9WI81_P9WJA9	P9WI81	P9WJA9	P9WI81_P9WJA9	15978616	1
P9WI81	P9WJA9	P9WI81_P9WJA9	P9WI81	P9WJA9	P9WI81_P9WJA9	19019160	1
P9WI81	P9WJA9	P9WI81_P9WJA9	P9WI81	P9WJA9	P9WI81_P9WJA9	19318624	1
P9WI81	P9WJB5	P9WI81_P9WJB5	P9WI81	P9WJB5	P9WI81_P9WJB5	19826007	1
P9WI81	Q79FQ8	P9WI81_Q79FQ8	P9WI81	Q79FQ8	P9WI81_Q79FQ8	20025669	1
P9WI81	P9WI81	P9WI81_P9WI81	P9WI81	P9WI81	P9WI81_P9WI81	19008858	1
P9WI83	P9WJL5	P9WI83_P9WJL5	P9WI83	P9WJL5	P9WI83_P9WJL5	18557704	1
P9WIA1	Q9H267	P9WIA1_Q9H267	P9WIA1	Q9H267	P9WIA1_Q9H267	18474358	1
P9WIA1	P9WPI9	P9WIA1_P9WPI9	P9WIA1	P9WPI9	P9WIA1_P9WPI9	19366344	1
P9WIB9	P9WIB9	P9WIB9_P9WIB9	P9WIB9	P9WIB9	P9WIB9_P9WIB9	15737998	1
P9WIB9	P9WIB9	P9WIB9_P9WIB9	P9WIB9	P9WIB9	P9WIB9_P9WIB9	17146044	1
P9WIC1	O53512	O53512_P9WIC1	P9WIC1	O53512	O53512_P9WIC1	19556970	1
P9WIC1	O53512	O53512_P9WIC1	P9WIC1	O53512	O53512_P9WIC1	19851019	1
P9WIC3	P9WIC3	P9WIC3_P9WIC3	P9WIC3	P9WIC3	P9WIC3_P9WIC3	15753077	1
P9WID5	P9WID5	P9WID5_P9WID5	P9WID5	P9WID5	P9WID5_P9WID5	14594827	1
P9WID5	P9WID5	P9WID5_P9WID5	P9WID5	P9WID5	P9WID5_P9WID5	16511094	1
P9WIE3	P9WIE3	P9WIE3_P9WIE3	P9WIE3	P9WIE3	P9WIE3_P9WIE3	15701515	1
P9WIE5	P9WIE5	P9WIE5_P9WIE5	P9WIE5	P9WIE5	P9WIE5_P9WIE5	15231843	1
P9WIE5	P9WIE5	P9WIE5_P9WIE5	P9WIE5	P9WIE5	P9WIE5_P9WIE5	9006925	1
P9WIE5	P9WIE5	P9WIE5_P9WIE5	P9WIE5	P9WIE5	P9WIE5_P9WIE5	9395452	1
P9WIF5	O60603	O60603_P9WIF5	P9WIF5	O60603	O60603_P9WIF5	17095513	1
P9WIG5	P02751	P02751_P9WIG5	P9WIG5	P02751	P02751_P9WIG5	10627046	1
P9WIG7	P9WHW9	P9WHW9_P9WIG7	P9WIG7	P9WHW9	P9WHW9_P9WIG7	24467650	1
P9WIH9	O53451	O53451_P9WIH9	P9WIH9	O53451	O53451_P9WIH9	19016878	1
P9WIH9	O53451	O53451_P9WIH9	P9WIH9	O53451	O53451_P9WIH9	20705052	1
P9WII3	P9WJ87	P9WII3_P9WJ87	P9WII3	P9WJ87	P9WII3_P9WJ87	18258191	1
P9WII3	P9WJ87	P9WII3_P9WJ87	P9WII3	P9WJ87	P9WII3_P9WJ87	19016878	1
P9WII3	O07779	O07779_P9WII3	P9WII3	O07779	O07779_P9WII3	20876537	1
P9WII3	P0CL61	P0CL61_P9WII3	P9WII3	P0CL61	P0CL61_P9WII3	20876537	1
P9WII3	P9WFC3	P9WFC3_P9WII3	P9WII3	P9WFC3	P9WFC3_P9WII3	20876537	1
P9WII3	P9WJ87	P9WII3_P9WJ87	P9WII3	P9WJ87	P9WII3_P9WJ87	20876537	1
P9WIJ7	P9WHG7	P9WHG7_P9WIJ7	P9WIJ7	P9WHG7	P9WHG7_P9WIJ7	19016878	1
P9WIL5	P9WIL5	P9WIL5_P9WIL5	P9WIL5	P9WIL5	P9WIL5_P9WIL5	11669627	1
P9WIL5	P9WIL5	P9WIL5_P9WIL5	P9WIL5	P9WIL5	P9WIL5_P9WIL5	12717031	1
P9WIL9	P9WIM1	P9WIL9_P9WIM1	P9WIL9	P9WIM1	P9WIL9_P9WIM1	17277063	1
P9WIM1	P9WIL9	P9WIL9_P9WIM1	P9WIM1	P9WIL9	P9WIL9_P9WIM1	17277063	1
P9WIN5	P96291	P96291_P9WIN5	P9WIN5	P96291	P96291_P9WIN5	15749014	1
P9WIN5	P9WJB5	P9WIN5_P9WJB5	P9WIN5	P9WJB5	P9WIN5_P9WJB5	19826007	1
P9WIP9	P01024	P01024_P9WIP9	P9WIP9	P01024	P01024_P9WIP9	11705926	1
P9WIP9	P9WIP9	P9WIP9_P9WIP9	P9WIP9	P9WIP9	P9WIP9_P9WIP9	18441065	1
P9WIP9	P68133	P68133_P9WIP9	P9WIP9	P68133	P68133_P9WIP9	18835984	1
P9WIP9	P9WIP9	P9WIP9_P9WIP9	P9WIP9	P9WIP9	P9WIP9_P9WIP9	21398546	1
P9WIQ7	O06197	O06197_P9WIQ7	P9WIQ7	O06197	O06197_P9WIQ7	19159459	1
P9WIQ7	P9WLY1	P9WIQ7_P9WLY1	P9WIQ7	P9WLY1	P9WIQ7_P9WLY1	19159459	1
P9WIS1	P9WIS3	P9WIS1_P9WIS3	P9WIS1	P9WIS3	P9WIS1_P9WIS3	16045627	1
P9WIS3	P9WIS1	P9WIS1_P9WIS3	P9WIS3	P9WIS1	P9WIS1_P9WIS3	16045627	1
P9WIS5	P9WJA9	P9WIS5_P9WJA9	P9WIS5	P9WJA9	P9WIS5_P9WJA9	19019160	1
P9WIS5	P9WJA9	P9WIS5_P9WJA9	P9WIS5	P9WJA9	P9WIS5_P9WJA9	19318624	1
P9WIS7	P9WIS9	P9WIS7_P9WIS9	P9WIS7	P9WIS9	P9WIS7_P9WIS9	16045627	1
P9WIS9	P9WIS7	P9WIS7_P9WIS9	P9WIS9	P9WIS7	P9WIS7_P9WIS9	16045627	1
P9WIU7	P9WIU7	P9WIU7_P9WIU7	P9WIU7	P9WIU7	P9WIU7_P9WIU7	12637582	1
P9WIV1	P9WIV1	P9WIV1_P9WIV1	P9WIV1	P9WIV1	P9WIV1_P9WIV1	10881194	1
P9WIV1	P9WH67	P9WH67_P9WIV1	P9WIV1	P9WH67	P9WH67_P9WIV1	11170413	1
P9WJ45	P95004	P95004_P9WJ45	P9WJ45	P95004	P95004_P9WJ45	19016878	1
P9WJ67	P9WGH5	P9WGH5_P9WJ67	P9WJ67	P9WGH5	P9WGH5_P9WJ67	16199577	1
P9WJ69	P9WGH9	P9WGH9_P9WJ69	P9WJ69	P9WGH9	P9WGH9_P9WJ69	10200974	1
P9WJ69	P9WGH9	P9WGH9_P9WJ69	P9WJ69	P9WGH9	P9WGH9_P9WJ69	16298337	1
P9WJ75	P9WHG5	P9WHG5_P9WJ75	P9WJ75	P9WHG5	P9WHG5_P9WJ75	19016878	1
